index_no,model,simulation,scenario,run,step,time,agent_name,payoff,my_play,other_play
489,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_8,3,C,C
490,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_9,1,D,D
491,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_10,1,D,D
492,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_11,0,C,D
493,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_12,5,D,C
494,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_13,3,C,C
495,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_14,0,C,D
496,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_15,1,D,D
497,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_16,3,C,C
498,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_17,0,C,D
499,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_18,3,C,C
500,ipd,ipd,Scenario1,0,24,2020-06-17T18:43,RPl_19,0,C,D
501,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_0,3,C,C
502,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_1,3,C,C
503,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_2,1,D,D
504,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_3,1,D,D
505,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_4,5,D,C
506,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_5,5,D,C
507,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_6,0,C,D
508,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_7,1,D,D
509,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_8,3,C,C
510,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_9,1,D,D
511,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_10,3,C,C
512,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_11,5,D,C
513,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_12,0,C,D
514,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_13,1,D,D
515,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_14,0,C,D
516,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_15,3,C,C
517,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_16,3,C,C
518,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_17,3,C,C
519,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_18,1,D,D
520,ipd,ipd,Scenario1,0,25,2020-06-17T18:43,RPl_19,3,C,C
521,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_0,3,C,C
522,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_1,5,D,C
523,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_2,3,C,C
524,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_3,5,D,C
525,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_4,5,D,C
526,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_5,0,C,D
527,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_6,1,D,D
528,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_7,1,D,D
529,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_8,0,C,D
530,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_9,5,D,C
531,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_10,1,D,D
532,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_11,1,D,D
533,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_12,5,D,C
534,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_13,5,D,C
535,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_14,3,C,C
536,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_15,1,D,D
537,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_16,3,C,C
538,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_17,1,D,D
539,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_18,5,D,C
540,ipd,ipd,Scenario1,0,26,2020-06-17T18:43,RPl_19,3,C,C
541,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_0,3,C,C
542,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_1,5,D,C
543,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_2,1,D,D
544,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_3,1,D,D
545,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_4,1,D,D
546,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_5,0,C,D
547,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_6,5,D,C
548,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_7,3,C,C
549,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_8,0,C,D
550,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_9,0,C,D
551,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_10,1,D,D
552,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_11,0,C,D
553,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_12,1,D,D
554,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_13,1,D,D
555,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_14,5,D,C
556,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_15,5,D,C
557,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_16,3,C,C
558,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_17,3,C,C
559,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_18,0,C,D
560,ipd,ipd,Scenario1,0,27,2020-06-17T18:43,RPl_19,5,D,C
561,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_0,3,C,C
562,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_1,0,C,D
563,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_2,1,D,D
564,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_3,1,D,D
565,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_4,0,C,D
566,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_5,3,C,C
567,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_6,5,D,C
568,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_7,1,D,D
569,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_8,0,C,D
570,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_9,1,D,D
571,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_10,3,C,C
572,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_11,0,C,D
573,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_12,5,D,C
574,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_13,3,C,C
575,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_14,1,D,D
576,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_15,1,D,D
577,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_16,5,D,C
578,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_17,0,C,D
579,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_18,5,D,C
580,ipd,ipd,Scenario1,0,28,2020-06-17T18:43,RPl_19,3,C,C
581,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_0,5,D,C
582,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_1,1,D,D
583,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_2,0,C,D
584,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_3,3,C,C
585,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_4,1,D,D
586,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_5,3,C,C
587,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_6,1,D,D
588,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_7,5,D,C
589,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_8,1,D,D
590,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_9,1,D,D
591,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_10,0,C,D
592,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_11,1,D,D
593,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_12,5,D,C
594,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_13,1,D,D
595,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_14,1,D,D
596,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_15,1,D,D
597,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_16,0,C,D
598,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_17,0,C,D
599,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_18,5,D,C
600,ipd,ipd,Scenario1,0,29,2020-06-17T18:43,RPl_19,1,D,D
601,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_0,1,D,D
602,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_1,3,C,C
603,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_2,1,D,D
604,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_3,3,C,C
605,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_4,0,C,D
606,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_5,3,C,C
607,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_6,0,C,D
608,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_7,5,D,C
609,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_8,3,C,C
610,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_9,0,C,D
611,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_10,1,D,D
612,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_11,5,D,C
613,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_12,5,D,C
614,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_13,1,D,D
615,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_14,3,C,C
616,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_15,1,D,D
617,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_16,0,C,D
618,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_17,1,D,D
619,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_18,5,D,C
620,ipd,ipd,Scenario1,0,30,2020-06-17T18:43,RPl_19,5,D,C
621,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_0,1,D,D
622,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_1,3,C,C
623,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_2,1,D,D
624,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_3,0,C,D
625,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_4,3,C,C
626,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_5,5,D,C
627,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_6,3,C,C
628,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_7,1,D,D
629,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_8,0,C,D
630,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_9,0,C,D
631,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_10,1,D,D
632,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_11,0,C,D
633,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_12,5,D,C
634,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_13,5,D,C
635,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_14,0,C,D
636,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_15,5,D,C
637,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_16,0,C,D
638,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_17,3,C,C
639,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_18,5,D,C
640,ipd,ipd,Scenario1,0,31,2020-06-17T18:43,RPl_19,1,D,D
641,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_0,0,C,D
642,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_1,5,D,C
643,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_2,1,D,D
644,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_3,0,C,D
645,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_4,5,D,C
646,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_5,3,C,C
647,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_6,5,D,C
648,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_7,3,C,C
649,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_8,5,D,C
650,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_9,0,C,D
651,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_10,0,C,D
652,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_11,3,C,C
653,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_12,0,C,D
654,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_13,1,D,D
655,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_14,0,C,D
656,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_15,0,C,D
657,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_16,1,D,D
658,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_17,3,C,C
659,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_18,5,D,C
660,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,RPl_19,0,C,D
661,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_0,0,C,D
662,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_1,1,D,D
663,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_2,3,C,C
664,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_3,0,C,D
665,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_4,0,C,D
666,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_5,3,C,C
667,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_6,1,D,D
668,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_7,1,D,D
669,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_8,0,C,D
670,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_9,3,C,C
671,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_10,5,D,C
672,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_11,0,C,D
673,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_12,1,D,D
674,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_13,5,D,C
675,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_14,1,D,D
676,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_15,1,D,D
677,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_16,3,C,C
678,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_17,5,D,C
679,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_18,3,C,C
680,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,RPl_19,5,D,C
681,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_0,0,C,D
682,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_1,5,D,C
683,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_2,0,C,D
684,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_3,3,C,C
685,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_4,0,C,D
686,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_5,5,D,C
687,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_6,1,D,D
688,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_7,5,D,C
689,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_8,0,C,D
690,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_9,3,C,C
691,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_10,1,D,D
692,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_11,1,D,D
693,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_12,0,C,D
694,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_13,0,C,D
695,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_14,0,C,D
696,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_15,3,C,C
697,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_16,0,C,D
698,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_17,3,C,C
699,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_18,5,D,C
700,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,RPl_19,3,C,C
701,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_0,1,D,D
702,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_1,1,D,D
703,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_2,3,C,C
704,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_3,0,C,D
705,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_4,0,C,D
706,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_5,5,D,C
707,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_6,1,D,D
708,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_7,0,C,D
709,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_8,3,C,C
710,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_9,3,C,C
711,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_10,1,D,D
712,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_11,5,D,C
713,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_12,3,C,C
714,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_13,0,C,D
715,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_14,5,D,C
716,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_15,3,C,C
717,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_16,1,D,D
718,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_17,5,D,C
719,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_18,0,C,D
720,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,RPl_19,1,D,D
721,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_0,0,C,D
722,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_1,3,C,C
723,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_2,3,C,C
724,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_3,1,D,D
725,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_4,0,C,D
726,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_5,0,C,D
727,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_6,1,D,D
728,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_7,1,D,D
729,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_8,1,D,D
730,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_9,5,D,C
731,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_10,0,C,D
732,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_11,5,D,C
733,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_12,0,C,D
734,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_13,0,C,D
735,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_14,5,D,C
736,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_15,3,C,C
737,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_16,3,C,C
738,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_17,3,C,C
739,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_18,0,C,D
740,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,RPl_19,3,C,C
741,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_0,3,C,C
742,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_1,5,D,C
743,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_2,5,D,C
744,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_3,5,D,C
745,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_4,1,D,D
746,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_5,1,D,D
747,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_6,5,D,C
748,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_7,5,D,C
749,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_8,3,C,C
750,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_9,5,D,C
751,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_10,3,C,C
752,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_11,0,C,D
753,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_12,0,C,D
754,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_13,3,C,C
755,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_14,5,D,C
756,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_15,5,D,C
757,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_16,5,D,C
758,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_17,0,C,D
759,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_18,0,C,D
760,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,RPl_19,0,C,D
761,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_0,3,C,C
762,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_1,3,C,C
763,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_2,0,C,D
764,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_3,5,D,C
765,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_4,5,D,C
766,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_5,1,D,D
767,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_6,1,D,D
768,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_7,5,D,C
769,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_8,1,D,D
770,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_9,3,C,C
771,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_10,0,C,D
772,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_11,0,C,D
773,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_12,5,D,C
774,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_13,5,D,C
775,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_14,3,C,C
776,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_15,5,D,C
777,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_16,3,C,C
778,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_17,5,D,C
779,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_18,0,C,D
780,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,RPl_19,5,D,C
781,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_0,0,C,D
782,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_1,5,D,C
783,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_2,3,C,C
784,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_3,1,D,D
785,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_4,5,D,C
786,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_5,1,D,D
787,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_6,1,D,D
788,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_7,0,C,D
789,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_8,5,D,C
790,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_9,5,D,C
791,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_10,3,C,C
792,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_11,0,C,D
793,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_12,0,C,D
794,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_13,0,C,D
795,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_14,3,C,C
796,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_15,1,D,D
797,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_16,3,C,C
798,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_17,5,D,C
799,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_18,0,C,D
800,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,RPl_19,0,C,D
801,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_0,1,D,D
802,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_1,5,D,C
803,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_2,5,D,C
804,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_3,1,D,D
805,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_4,5,D,C
806,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_5,5,D,C
807,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_6,3,C,C
808,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_7,0,C,D
809,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_8,5,D,C
810,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_9,0,C,D
811,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_10,1,D,D
812,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,RPl_11,3,C,C
