index_no,model,simulation,scenario,run,step,time,agent_name,payoff,my_play,other_play
1312,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_11,0,C,D
1313,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_12,3,C,C
1314,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_13,0,C,D
1315,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_14,3,C,C
1316,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_15,0,C,D
1317,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_16,3,C,C
1318,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_17,0,C,D
1319,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_18,0,C,D
1320,ipd,ipd,Scenario1,0,65,2020-06-17T18:43,GPl_19,0,C,D
1321,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_0,0,C,D
1322,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_1,0,C,D
1323,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_2,3,C,C
1324,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_3,0,C,D
1325,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_4,3,C,C
1326,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_5,3,C,C
1327,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_6,0,C,D
1328,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_7,0,C,D
1329,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_8,0,C,D
1330,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_9,0,C,D
1331,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_10,0,C,D
1332,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_11,3,C,C
1333,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_12,0,C,D
1334,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_13,3,C,C
1335,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_14,0,C,D
1336,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_15,0,C,D
1337,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_16,0,C,D
1338,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_17,0,C,D
1339,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_18,0,C,D
1340,ipd,ipd,Scenario1,0,66,2020-06-17T18:43,GPl_19,3,C,C
1341,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_0,0,C,D
1342,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_1,3,C,C
1343,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_2,3,C,C
1344,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_3,3,C,C
1345,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_4,3,C,C
1346,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_5,0,C,D
1347,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_6,0,C,D
1348,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_7,0,C,D
1349,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_8,3,C,C
1350,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_9,0,C,D
1351,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_10,0,C,D
1352,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_11,3,C,C
1353,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_12,3,C,C
1354,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_13,3,C,C
1355,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_14,3,C,C
1356,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_15,3,C,C
1357,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_16,0,C,D
1358,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_17,3,C,C
1359,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_18,3,C,C
1360,ipd,ipd,Scenario1,0,67,2020-06-17T18:43,GPl_19,0,C,D
1361,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_0,3,C,C
1362,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_1,3,C,C
1363,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_2,0,C,D
1364,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_3,0,C,D
1365,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_4,0,C,D
1366,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_5,3,C,C
1367,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_6,3,C,C
1368,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_7,0,C,D
1369,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_8,3,C,C
1370,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_9,3,C,C
1371,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_10,0,C,D
1372,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_11,3,C,C
1373,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_12,3,C,C
1374,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_13,0,C,D
1375,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_14,3,C,C
1376,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_15,3,C,C
1377,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_16,0,C,D
1378,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_17,3,C,C
1379,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_18,3,C,C
1380,ipd,ipd,Scenario1,0,68,2020-06-17T18:43,GPl_19,3,C,C
1381,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_0,0,C,D
1382,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_1,3,C,C
1383,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_2,3,C,C
1384,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_3,0,C,D
1385,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_4,3,C,C
1386,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_5,3,C,C
1387,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_6,3,C,C
1388,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_7,3,C,C
1389,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_8,3,C,C
1390,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_9,3,C,C
1391,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_10,3,C,C
1392,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_11,3,C,C
1393,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_12,3,C,C
1394,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_13,0,C,D
1395,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_14,3,C,C
1396,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_15,0,C,D
1397,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_16,3,C,C
1398,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_17,0,C,D
1399,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_18,3,C,C
1400,ipd,ipd,Scenario1,0,69,2020-06-17T18:43,GPl_19,0,C,D
1401,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_0,0,C,D
1402,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_1,0,C,D
1403,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_2,3,C,C
1404,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_3,0,C,D
1405,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_4,0,C,D
1406,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_5,0,C,D
1407,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_6,3,C,C
1408,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_7,0,C,D
1409,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_8,3,C,C
1410,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_9,0,C,D
1411,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_10,0,C,D
1412,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_11,0,C,D
1413,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_12,3,C,C
1414,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_13,3,C,C
1415,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_14,0,C,D
1416,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_15,0,C,D
1417,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_16,0,C,D
1418,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_17,3,C,C
1419,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_18,0,C,D
1420,ipd,ipd,Scenario1,0,70,2020-06-17T18:43,GPl_19,3,C,C
1421,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_0,0,C,D
1422,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_1,3,C,C
1423,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_2,0,C,D
1424,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_3,3,C,C
1425,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_4,3,C,C
1426,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_5,3,C,C
1427,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_6,3,C,C
1428,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_7,3,C,C
1429,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_8,0,C,D
1430,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_9,3,C,C
1431,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_10,0,C,D
1432,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_11,0,C,D
1433,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_12,3,C,C
1434,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_13,0,C,D
1435,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_14,0,C,D
1436,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_15,0,C,D
1437,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_16,0,C,D
1438,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_17,3,C,C
1439,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_18,0,C,D
1440,ipd,ipd,Scenario1,0,71,2020-06-17T18:43,GPl_19,0,C,D
1441,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_0,3,C,C
1442,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_1,0,C,D
1443,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_2,3,C,C
1444,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_3,3,C,C
1445,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_4,0,C,D
1446,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_5,3,C,C
1447,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_6,0,C,D
1448,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_7,3,C,C
1449,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_8,3,C,C
1450,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_9,0,C,D
1451,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_10,0,C,D
1452,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_11,3,C,C
1453,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_12,3,C,C
1454,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_13,0,C,D
1455,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_14,0,C,D
1456,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_15,0,C,D
1457,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_16,0,C,D
1458,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_17,3,C,C
1459,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_18,0,C,D
1460,ipd,ipd,Scenario1,0,72,2020-06-17T18:43,GPl_19,0,C,D
1461,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_0,0,C,D
1462,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_1,0,C,D
1463,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_2,3,C,C
1464,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_3,0,C,D
1465,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_4,3,C,C
1466,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_5,3,C,C
1467,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_6,0,C,D
1468,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_7,3,C,C
1469,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_8,3,C,C
1470,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_9,0,C,D
1471,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_10,0,C,D
1472,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_11,3,C,C
1473,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_12,3,C,C
1474,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_13,0,C,D
1475,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_14,0,C,D
1476,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_15,0,C,D
1477,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_16,0,C,D
1478,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_17,0,C,D
1479,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_18,0,C,D
1480,ipd,ipd,Scenario1,0,73,2020-06-17T18:43,GPl_19,0,C,D
1481,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_0,3,C,C
1482,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_1,3,C,C
1483,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_2,0,C,D
1484,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_3,3,C,C
1485,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_4,0,C,D
1486,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_5,0,C,D
1487,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_6,3,C,C
1488,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_7,3,C,C
1489,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_8,3,C,C
1490,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_9,0,C,D
1491,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_10,3,C,C
1492,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_11,0,C,D
1493,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_12,3,C,C
1494,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_13,0,C,D
1495,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_14,3,C,C
1496,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_15,0,C,D
1497,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_16,3,C,C
1498,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_17,3,C,C
1499,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_18,3,C,C
1500,ipd,ipd,Scenario1,0,74,2020-06-17T18:43,GPl_19,0,C,D
1501,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_0,3,C,C
1502,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_1,0,C,D
1503,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_2,3,C,C
1504,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_3,0,C,D
1505,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_4,3,C,C
1506,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_5,3,C,C
1507,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_6,3,C,C
1508,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_7,0,C,D
1509,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_8,0,C,D
1510,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_9,3,C,C
1511,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_10,0,C,D
1512,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_11,3,C,C
1513,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_12,3,C,C
1514,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_13,3,C,C
1515,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_14,0,C,D
1516,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_15,3,C,C
1517,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_16,0,C,D
1518,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_17,0,C,D
1519,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_18,3,C,C
1520,ipd,ipd,Scenario1,0,75,2020-06-17T18:43,GPl_19,0,C,D
1521,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_0,3,C,C
1522,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_1,3,C,C
1523,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_2,3,C,C
1524,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_3,3,C,C
1525,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_4,0,C,D
1526,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_5,0,C,D
1527,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_6,3,C,C
1528,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_7,0,C,D
1529,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_8,3,C,C
1530,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_9,3,C,C
1531,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_10,3,C,C
1532,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_11,0,C,D
1533,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_12,0,C,D
1534,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_13,3,C,C
1535,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_14,3,C,C
1536,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_15,0,C,D
1537,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_16,3,C,C
1538,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_17,0,C,D
1539,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_18,0,C,D
1540,ipd,ipd,Scenario1,0,76,2020-06-17T18:43,GPl_19,3,C,C
1541,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_0,0,C,D
1542,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_1,0,C,D
1543,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_2,0,C,D
1544,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_3,0,C,D
1545,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_4,3,C,C
1546,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_5,0,C,D
1547,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_6,3,C,C
1548,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_7,3,C,C
1549,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_8,0,C,D
1550,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_9,0,C,D
1551,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_10,0,C,D
1552,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_11,0,C,D
1553,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_12,3,C,C
1554,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_13,0,C,D
1555,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_14,3,C,C
1556,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_15,0,C,D
1557,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_16,3,C,C
1558,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_17,3,C,C
1559,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_18,3,C,C
1560,ipd,ipd,Scenario1,0,77,2020-06-17T18:43,GPl_19,0,C,D
1561,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_0,0,C,D
1562,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_1,0,C,D
1563,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_2,3,C,C
1564,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_3,3,C,C
1565,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_4,0,C,D
1566,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_5,0,C,D
1567,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_6,3,C,C
1568,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_7,3,C,C
1569,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_8,3,C,C
1570,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_9,0,C,D
1571,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_10,3,C,C
1572,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_11,0,C,D
1573,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_12,3,C,C
1574,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_13,3,C,C
1575,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_14,0,C,D
1576,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_15,3,C,C
1577,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_16,3,C,C
1578,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_17,0,C,D
1579,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_18,0,C,D
1580,ipd,ipd,Scenario1,0,78,2020-06-17T18:43,GPl_19,0,C,D
1581,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_0,3,C,C
1582,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_1,3,C,C
1583,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_2,3,C,C
1584,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_3,0,C,D
1585,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_4,3,C,C
1586,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_5,0,C,D
1587,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_6,3,C,C
1588,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_7,3,C,C
1589,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_8,3,C,C
1590,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_9,0,C,D
1591,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_10,0,C,D
1592,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_11,3,C,C
1593,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_12,3,C,C
1594,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_13,3,C,C
1595,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_14,3,C,C
1596,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_15,3,C,C
1597,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_16,0,C,D
1598,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_17,0,C,D
1599,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_18,0,C,D
1600,ipd,ipd,Scenario1,0,79,2020-06-17T18:43,GPl_19,3,C,C
1601,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_0,0,C,D
1602,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_1,3,C,C
1603,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_2,3,C,C
1604,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_3,0,C,D
1605,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_4,3,C,C
1606,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_5,3,C,C
1607,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_6,0,C,D
1608,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_7,3,C,C
1609,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_8,3,C,C
1610,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_9,3,C,C
1611,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_10,3,C,C
1612,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_11,3,C,C
1613,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_12,0,C,D
1614,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_13,3,C,C
1615,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_14,0,C,D
1616,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_15,0,C,D
1617,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_16,0,C,D
1618,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_17,0,C,D
1619,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_18,0,C,D
1620,ipd,ipd,Scenario1,0,80,2020-06-17T18:43,GPl_19,0,C,D
1621,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_0,0,C,D
1622,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_1,3,C,C
1623,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_2,3,C,C
1624,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_3,0,C,D
1625,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_4,0,C,D
1626,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_5,0,C,D
1627,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_6,3,C,C
1628,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_7,3,C,C
