index_no,model,simulation,scenario,run,step,time,agent_name,ammount
88,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-11-25T11:58,Ba_1,29.663096951443205
89,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-11-25T11:58,Ba_1,29.663096951443205
90,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-11-25T11:58,Ba_1,29.663096951443205
91,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-11-25T11:58,Ba_1,29.663096951443205
92,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-11-25T11:58,Ba_1,29.663096951443205
93,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-11-25T11:58,Ba_1,29.663096951443205
94,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-11-25T11:58,Ba_1,29.663096951443205
95,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-11-25T11:58,Ba_1,29.663096951443205
96,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-11-25T11:58,Ba_1,29.663096951443205
97,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-11-25T11:58,Ba_1,29.663096951443205
98,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-11-25T11:58,Ba_1,29.663096951443205
99,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-11-25T11:58,Ba_1,29.663096951443205
100,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-11-25T11:58,Ba_1,29.663096951443205
