index_no,agent_happiness,agent_name,heat_rate,model,run,scenario,simulation,step,time
67,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
68,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
69,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
70,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
71,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
72,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
73,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
74,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
75,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
76,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
77,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
78,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
79,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
80,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
81,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
82,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
83,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
84,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
85,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
86,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
87,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
88,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
89,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
90,5,Circumspect_Bug_2,1.316324596593452,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
91,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
92,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
93,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
94,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
95,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
96,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
97,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
98,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
99,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
100,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
101,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
102,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
103,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
104,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
105,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
106,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
107,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
108,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
109,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
110,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
111,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
112,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
113,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
114,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
115,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
116,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
117,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
118,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
119,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
120,5,Circumspect_Bug_2,1.316324596593452,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
121,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
122,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
123,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
124,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
125,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
126,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
127,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
128,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
129,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
130,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
131,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
132,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
133,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
134,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
135,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
136,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
137,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
138,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
139,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
140,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
141,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
142,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
143,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
144,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
145,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:50
146,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:50
147,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:50
148,3,Circumspect_Bug_0,0.9688443440762535,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:50
149,3,Circumspect_Bug_1,1.2165193667115637,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:50
150,5,Circumspect_Bug_2,1.316324596593452,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:50
151,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:50
152,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:50
153,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:50
154,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:50
155,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:50
156,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:50
157,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:50
158,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:50
159,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:50
160,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:50
161,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:50
162,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:50
163,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:50
164,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:50
165,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:50
166,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:50
167,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:50
168,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:50
169,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:50
170,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:50
171,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:50
172,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:50
173,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:50
174,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:50
175,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:50
176,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:50
177,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:50
178,5,Circumspect_Bug_0,0.9073887899853272,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:50
179,1,Circumspect_Bug_1,0.706409203984139,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:50
180,2,Circumspect_Bug_2,1.1825860921634397,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:50
181,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:50
182,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:50
183,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:50
184,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:50
185,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:50
186,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:50
187,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:50
188,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:50
189,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:50
190,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:50
191,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:50
192,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:50
193,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:50
194,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:50
195,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:50
196,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:50
197,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:50
198,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:50
199,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:50
200,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:50
201,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:50
202,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:50
203,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:50
204,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:50
205,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:50
206,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:50
207,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:50
208,3,Circumspect_Bug_0,1.257354416177838,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:50
209,4,Circumspect_Bug_1,1.0596363631848789,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:50
210,5,Circumspect_Bug_2,1.3946510363551692,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:50
211,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:50
212,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:50
213,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:50
214,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:50
215,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:50
216,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:50
217,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:50
218,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:50
219,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:50
220,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:50
221,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:50
222,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:50
223,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:50
224,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:50
225,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:50
226,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:50
227,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:50
228,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:50
229,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:50
230,2,Circumspect_Bug_1,1.0579703887475271,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:50
231,7,Circumspect_Bug_2,1.07625041105562,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:50
232,4,Circumspect_Bug_0,1.3932751790785634,dumb_model,2,Scenario2,dumb_simulation,7,2019-09-30T19:50
