index_no,agent_happiness,agent_name,heat_rate,model,run,scenario,simulation,step,time
38,4,Funny_Bug_2,1.0899010490903986,dumb_model,0,Scenario1,dumb_simulation,7,2019-09-30T19:50
39,4,Funny_Bug_3,1.1103193274828282,dumb_model,0,Scenario1,dumb_simulation,7,2019-09-30T19:50
40,5,Funny_Bug_4,0.67371095461461,dumb_model,0,Scenario1,dumb_simulation,7,2019-09-30T19:50
41,3,Funny_Bug_0,0.8570976162235866,dumb_model,0,Scenario1,dumb_simulation,8,2019-09-30T19:50
42,1,Funny_Bug_1,0.9058745229553387,dumb_model,0,Scenario1,dumb_simulation,8,2019-09-30T19:50
43,4,Funny_Bug_2,1.0899010490903986,dumb_model,0,Scenario1,dumb_simulation,8,2019-09-30T19:50
44,4,Funny_Bug_3,1.1103193274828282,dumb_model,0,Scenario1,dumb_simulation,8,2019-09-30T19:50
45,5,Funny_Bug_4,0.67371095461461,dumb_model,0,Scenario1,dumb_simulation,8,2019-09-30T19:50
46,3,Funny_Bug_0,0.8570976162235866,dumb_model,0,Scenario1,dumb_simulation,9,2019-09-30T19:50
47,1,Funny_Bug_1,0.9058745229553387,dumb_model,0,Scenario1,dumb_simulation,9,2019-09-30T19:50
48,4,Funny_Bug_2,1.0899010490903986,dumb_model,0,Scenario1,dumb_simulation,9,2019-09-30T19:50
49,4,Funny_Bug_3,1.1103193274828282,dumb_model,0,Scenario1,dumb_simulation,9,2019-09-30T19:50
50,5,Funny_Bug_4,0.67371095461461,dumb_model,0,Scenario1,dumb_simulation,9,2019-09-30T19:50
51,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,0,2019-09-30T19:50
52,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,0,2019-09-30T19:50
53,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,0,2019-09-30T19:50
54,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,0,2019-09-30T19:50
55,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,0,2019-09-30T19:50
56,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,1,2019-09-30T19:50
57,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,1,2019-09-30T19:50
58,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,1,2019-09-30T19:50
59,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,1,2019-09-30T19:50
60,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,1,2019-09-30T19:50
61,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,2,2019-09-30T19:50
62,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,2,2019-09-30T19:50
63,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,2,2019-09-30T19:50
64,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,2,2019-09-30T19:50
65,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,2,2019-09-30T19:50
66,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,3,2019-09-30T19:50
67,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,3,2019-09-30T19:50
68,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,3,2019-09-30T19:50
69,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,3,2019-09-30T19:50
70,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,3,2019-09-30T19:50
71,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,4,2019-09-30T19:50
72,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,4,2019-09-30T19:50
73,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,4,2019-09-30T19:50
74,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,4,2019-09-30T19:50
75,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,4,2019-09-30T19:50
76,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,5,2019-09-30T19:50
77,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,5,2019-09-30T19:50
78,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,5,2019-09-30T19:50
79,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,5,2019-09-30T19:50
80,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,5,2019-09-30T19:50
81,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,6,2019-09-30T19:50
82,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,6,2019-09-30T19:50
83,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,6,2019-09-30T19:50
84,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,6,2019-09-30T19:50
85,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,6,2019-09-30T19:50
86,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,7,2019-09-30T19:50
87,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,7,2019-09-30T19:50
88,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,7,2019-09-30T19:50
89,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,7,2019-09-30T19:50
90,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,7,2019-09-30T19:50
91,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,8,2019-09-30T19:50
92,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,8,2019-09-30T19:50
93,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,8,2019-09-30T19:50
94,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,8,2019-09-30T19:50
95,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,8,2019-09-30T19:50
96,3,Funny_Bug_0,0.8570976162235866,dumb_model,1,Scenario1,dumb_simulation,9,2019-09-30T19:50
97,1,Funny_Bug_1,0.9058745229553387,dumb_model,1,Scenario1,dumb_simulation,9,2019-09-30T19:50
98,4,Funny_Bug_2,1.0899010490903986,dumb_model,1,Scenario1,dumb_simulation,9,2019-09-30T19:50
99,4,Funny_Bug_3,1.1103193274828282,dumb_model,1,Scenario1,dumb_simulation,9,2019-09-30T19:50
100,5,Funny_Bug_4,0.67371095461461,dumb_model,1,Scenario1,dumb_simulation,9,2019-09-30T19:50
101,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,0,2019-09-30T19:50
102,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,0,2019-09-30T19:50
103,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,0,2019-09-30T19:50
104,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,0,2019-09-30T19:50
105,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,0,2019-09-30T19:50
106,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,1,2019-09-30T19:50
107,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,1,2019-09-30T19:50
108,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,1,2019-09-30T19:50
109,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,1,2019-09-30T19:50
110,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,1,2019-09-30T19:50
111,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
112,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
113,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
114,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
115,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,2,2019-09-30T19:50
116,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
117,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
118,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
119,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
120,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,3,2019-09-30T19:50
121,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
122,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
123,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
124,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
125,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,4,2019-09-30T19:50
126,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
127,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
128,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
129,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
130,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,5,2019-09-30T19:50
131,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
132,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
133,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
134,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
135,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,6,2019-09-30T19:50
136,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
137,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
138,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
139,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
140,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,7,2019-09-30T19:50
141,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
142,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
143,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
144,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
145,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,8,2019-09-30T19:50
146,3,Funny_Bug_0,0.8570976162235866,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
147,1,Funny_Bug_1,0.9058745229553387,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
148,4,Funny_Bug_2,1.0899010490903986,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
149,4,Funny_Bug_3,1.1103193274828282,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
150,5,Funny_Bug_4,0.67371095461461,dumb_model,2,Scenario1,dumb_simulation,9,2019-09-30T19:50
151,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
152,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
153,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
154,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
155,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,0,2019-09-30T19:50
156,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
157,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
158,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
159,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
160,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,1,2019-09-30T19:50
161,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
162,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
163,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
164,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
165,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,2,2019-09-30T19:50
166,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
167,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
168,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
169,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
170,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,3,2019-09-30T19:50
171,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
172,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
173,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
174,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
175,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,4,2019-09-30T19:50
176,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
177,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
178,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
179,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
180,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,5,2019-09-30T19:50
181,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
182,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
183,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
184,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
185,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,6,2019-09-30T19:50
186,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
187,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
188,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
189,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
190,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,7,2019-09-30T19:50
191,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
192,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
193,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
194,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
195,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,8,2019-09-30T19:50
196,3,Funny_Bug_0,0.8570976162235866,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
197,1,Funny_Bug_1,0.9058745229553387,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
198,4,Funny_Bug_2,1.0899010490903986,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
199,4,Funny_Bug_3,1.1103193274828282,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
200,5,Funny_Bug_4,0.67371095461461,dumb_model,3,Scenario1,dumb_simulation,9,2019-09-30T19:50
201,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
202,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
203,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
204,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
205,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,0,2019-09-30T19:50
206,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
207,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
208,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
209,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
210,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,1,2019-09-30T19:50
211,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
212,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
213,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
214,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
215,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,2,2019-09-30T19:50
216,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
217,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
218,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
219,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
220,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,3,2019-09-30T19:50
221,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
222,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
223,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
224,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
225,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,4,2019-09-30T19:50
226,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
227,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
228,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
229,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
230,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,5,2019-09-30T19:50
231,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
232,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
233,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
234,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
235,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,6,2019-09-30T19:50
236,3,Funny_Bug_0,0.8570976162235866,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
237,1,Funny_Bug_1,0.9058745229553387,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
238,4,Funny_Bug_2,1.0899010490903986,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
239,4,Funny_Bug_3,1.1103193274828282,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
240,5,Funny_Bug_4,0.67371095461461,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:50
