index_no,agent_happiness,agent_name,heat_rate,model,run,scenario,simulation,step,time
239,2,Funny_Bug_3,0.8590859604036446,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:36
240,4,Funny_Bug_4,1.1022236580438658,dumb_model,4,Scenario1,dumb_simulation,7,2019-09-30T19:36
241,6,Funny_Bug_0,1.369945454761616,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:36
242,4,Funny_Bug_1,0.7899385433388226,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:36
243,4,Funny_Bug_2,1.1004172189501702,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:36
244,2,Funny_Bug_3,0.8590859604036446,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:36
245,4,Funny_Bug_4,1.1022236580438658,dumb_model,4,Scenario1,dumb_simulation,8,2019-09-30T19:36
246,6,Funny_Bug_0,1.369945454761616,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:36
247,4,Funny_Bug_1,0.7899385433388226,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:36
248,4,Funny_Bug_2,1.1004172189501702,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:36
249,2,Funny_Bug_3,0.8590859604036446,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:36
250,4,Funny_Bug_4,1.1022236580438658,dumb_model,4,Scenario1,dumb_simulation,9,2019-09-30T19:36
251,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:36
252,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:36
253,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:36
254,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:36
255,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,0,2019-09-30T19:36
256,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:36
257,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:36
258,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:36
259,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:36
260,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,1,2019-09-30T19:36
261,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:36
262,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:36
263,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:36
264,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:36
265,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,2,2019-09-30T19:36
266,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:36
267,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:36
268,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:36
269,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:36
270,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,3,2019-09-30T19:36
271,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:36
272,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:36
273,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:36
274,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:36
275,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,4,2019-09-30T19:36
276,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:36
277,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:36
278,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:36
279,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:36
280,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,5,2019-09-30T19:36
281,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:36
282,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:36
283,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:36
284,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:36
285,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,6,2019-09-30T19:36
286,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:36
287,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:36
288,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:36
289,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:36
290,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,7,2019-09-30T19:36
291,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:36
292,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:36
293,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:36
294,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:36
295,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,8,2019-09-30T19:36
296,4,Funny_Bug_0,0.9494498245441063,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:36
297,4,Funny_Bug_1,1.226806577051259,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:36
298,6,Funny_Bug_2,0.8853413488332421,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:36
299,5,Funny_Bug_3,0.8541851627908601,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:36
300,5,Funny_Bug_4,0.9589615313309334,dumb_model,0,Scenario2,dumb_simulation,9,2019-09-30T19:36
301,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:36
302,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:36
303,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:36
304,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:36
305,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,0,2019-09-30T19:36
306,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:36
307,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:36
308,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:36
309,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:36
310,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,1,2019-09-30T19:36
311,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:36
312,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:36
313,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:36
314,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:36
315,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,2,2019-09-30T19:36
316,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:36
317,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:36
318,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:36
319,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:36
320,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,3,2019-09-30T19:36
321,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:36
322,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:36
323,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:36
324,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:36
325,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,4,2019-09-30T19:36
326,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:36
327,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:36
328,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:36
329,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:36
330,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,5,2019-09-30T19:36
331,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:36
332,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:36
333,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:36
334,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:36
335,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,6,2019-09-30T19:36
336,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:36
337,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:36
338,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:36
339,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:36
340,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,7,2019-09-30T19:36
341,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:36
342,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:36
343,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:36
344,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:36
345,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,8,2019-09-30T19:36
346,1,Funny_Bug_0,1.0312315986992249,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:36
347,5,Funny_Bug_1,0.769552839283437,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:36
348,4,Funny_Bug_2,0.9449392063197931,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:36
349,2,Funny_Bug_3,1.3081095675181018,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:36
350,4,Funny_Bug_4,1.0598698915561429,dumb_model,1,Scenario2,dumb_simulation,9,2019-09-30T19:36
351,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:36
352,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:36
353,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:36
354,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:36
355,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,0,2019-09-30T19:36
356,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:36
357,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:36
358,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:36
359,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:36
360,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,1,2019-09-30T19:36
361,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:36
362,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:36
363,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:36
364,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:36
365,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,2,2019-09-30T19:36
366,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:36
367,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:36
368,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:36
369,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:36
370,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,3,2019-09-30T19:36
371,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:36
372,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:36
373,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:36
374,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:36
375,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,4,2019-09-30T19:36
376,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:36
377,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:36
378,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:36
379,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:36
380,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,5,2019-09-30T19:36
381,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:36
382,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:36
383,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:36
384,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:36
385,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,6,2019-09-30T19:36
386,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,7,2019-09-30T19:36
387,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,7,2019-09-30T19:36
388,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,7,2019-09-30T19:36
389,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,7,2019-09-30T19:36
390,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,7,2019-09-30T19:36
391,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,8,2019-09-30T19:36
392,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,8,2019-09-30T19:36
393,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,8,2019-09-30T19:36
394,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,8,2019-09-30T19:36
395,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,8,2019-09-30T19:36
396,1,Funny_Bug_0,0.7197574365570008,dumb_model,2,Scenario2,dumb_simulation,9,2019-09-30T19:36
397,4,Funny_Bug_1,0.9396308827121276,dumb_model,2,Scenario2,dumb_simulation,9,2019-09-30T19:36
398,0,Funny_Bug_2,0.994587627853184,dumb_model,2,Scenario2,dumb_simulation,9,2019-09-30T19:36
399,0,Funny_Bug_3,1.3012565593080765,dumb_model,2,Scenario2,dumb_simulation,9,2019-09-30T19:36
400,3,Funny_Bug_4,1.1507597913367928,dumb_model,2,Scenario2,dumb_simulation,9,2019-09-30T19:36
401,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,0,2019-09-30T19:36
402,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,0,2019-09-30T19:36
403,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,0,2019-09-30T19:36
404,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,0,2019-09-30T19:36
405,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,0,2019-09-30T19:36
406,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,1,2019-09-30T19:36
407,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,1,2019-09-30T19:36
408,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,1,2019-09-30T19:36
409,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,1,2019-09-30T19:36
410,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,1,2019-09-30T19:36
411,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,2,2019-09-30T19:36
412,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,2,2019-09-30T19:36
413,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,2,2019-09-30T19:36
414,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,2,2019-09-30T19:36
415,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,2,2019-09-30T19:36
416,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,3,2019-09-30T19:36
417,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,3,2019-09-30T19:36
418,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,3,2019-09-30T19:36
419,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,3,2019-09-30T19:36
420,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,3,2019-09-30T19:36
421,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,4,2019-09-30T19:36
422,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,4,2019-09-30T19:36
423,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,4,2019-09-30T19:36
424,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,4,2019-09-30T19:36
425,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,4,2019-09-30T19:36
426,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,5,2019-09-30T19:36
427,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,5,2019-09-30T19:36
428,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,5,2019-09-30T19:36
429,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,5,2019-09-30T19:36
430,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,5,2019-09-30T19:36
431,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,6,2019-09-30T19:36
432,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,6,2019-09-30T19:36
433,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,6,2019-09-30T19:36
434,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,6,2019-09-30T19:36
435,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,6,2019-09-30T19:36
436,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,7,2019-09-30T19:36
437,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,7,2019-09-30T19:36
438,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,7,2019-09-30T19:36
439,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,7,2019-09-30T19:36
440,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,7,2019-09-30T19:36
441,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,8,2019-09-30T19:36
442,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,8,2019-09-30T19:36
443,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,8,2019-09-30T19:36
444,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,8,2019-09-30T19:36
445,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,8,2019-09-30T19:36
446,5,Funny_Bug_0,1.1075477104394276,dumb_model,3,Scenario2,dumb_simulation,9,2019-09-30T19:36
447,6,Funny_Bug_1,0.923742599488828,dumb_model,3,Scenario2,dumb_simulation,9,2019-09-30T19:36
448,5,Funny_Bug_2,0.8178171922443588,dumb_model,3,Scenario2,dumb_simulation,9,2019-09-30T19:36
449,1,Funny_Bug_3,1.0005926963755933,dumb_model,3,Scenario2,dumb_simulation,9,2019-09-30T19:36
450,5,Funny_Bug_4,1.3754066908399771,dumb_model,3,Scenario2,dumb_simulation,9,2019-09-30T19:36
451,4,Funny_Bug_0,1.0093763498625912,dumb_model,4,Scenario2,dumb_simulation,0,2019-09-30T19:36
452,3,Funny_Bug_1,0.5210021126239017,dumb_model,4,Scenario2,dumb_simulation,0,2019-09-30T19:36
453,3,Funny_Bug_2,1.0524070674466515,dumb_model,4,Scenario2,dumb_simulation,0,2019-09-30T19:36
454,6,Funny_Bug_3,0.7150348649298206,dumb_model,4,Scenario2,dumb_simulation,0,2019-09-30T19:36
455,2,Funny_Bug_4,0.8283618962840287,dumb_model,4,Scenario2,dumb_simulation,0,2019-09-30T19:36
456,4,Funny_Bug_0,1.0093763498625912,dumb_model,4,Scenario2,dumb_simulation,1,2019-09-30T19:36
457,3,Funny_Bug_1,0.5210021126239017,dumb_model,4,Scenario2,dumb_simulation,1,2019-09-30T19:36
458,3,Funny_Bug_2,1.0524070674466515,dumb_model,4,Scenario2,dumb_simulation,1,2019-09-30T19:36
459,6,Funny_Bug_3,0.7150348649298206,dumb_model,4,Scenario2,dumb_simulation,1,2019-09-30T19:36
460,2,Funny_Bug_4,0.8283618962840287,dumb_model,4,Scenario2,dumb_simulation,1,2019-09-30T19:36
461,4,Funny_Bug_0,1.0093763498625912,dumb_model,4,Scenario2,dumb_simulation,2,2019-09-30T19:36
462,3,Funny_Bug_1,0.5210021126239017,dumb_model,4,Scenario2,dumb_simulation,2,2019-09-30T19:36
463,3,Funny_Bug_2,1.0524070674466515,dumb_model,4,Scenario2,dumb_simulation,2,2019-09-30T19:36
464,6,Funny_Bug_3,0.7150348649298206,dumb_model,4,Scenario2,dumb_simulation,2,2019-09-30T19:36
465,2,Funny_Bug_4,0.8283618962840287,dumb_model,4,Scenario2,dumb_simulation,2,2019-09-30T19:36
466,4,Funny_Bug_0,1.0093763498625912,dumb_model,4,Scenario2,dumb_simulation,3,2019-09-30T19:36
467,3,Funny_Bug_1,0.5210021126239017,dumb_model,4,Scenario2,dumb_simulation,3,2019-09-30T19:36
468,3,Funny_Bug_2,1.0524070674466515,dumb_model,4,Scenario2,dumb_simulation,3,2019-09-30T19:36
469,6,Funny_Bug_3,0.7150348649298206,dumb_model,4,Scenario2,dumb_simulation,3,2019-09-30T19:36
470,2,Funny_Bug_4,0.8283618962840287,dumb_model,4,Scenario2,dumb_simulation,3,2019-09-30T19:36
471,4,Funny_Bug_0,1.0093763498625912,dumb_model,4,Scenario2,dumb_simulation,4,2019-09-30T19:36
472,3,Funny_Bug_1,0.5210021126239017,dumb_model,4,Scenario2,dumb_simulation,4,2019-09-30T19:36
473,3,Funny_Bug_2,1.0524070674466515,dumb_model,4,Scenario2,dumb_simulation,4,2019-09-30T19:36
474,6,Funny_Bug_3,0.7150348649298206,dumb_model,4,Scenario2,dumb_simulation,4,2019-09-30T19:36
475,2,Funny_Bug_4,0.8283618962840287,dumb_model,4,Scenario2,dumb_simulation,4,2019-09-30T19:36
476,4,Funny_Bug_0,1.0093763498625912,dumb_model,4,Scenario2,dumb_simulation,5,2019-09-30T19:36
477,3,Funny_Bug_1,0.5210021126239017,dumb_model,4,Scenario2,dumb_simulation,5,2019-09-30T19:36
478,3,Funny_Bug_2,1.0524070674466515,dumb_model,4,Scenario2,dumb_simulation,5,2019-09-30T19:36
479,6,Funny_Bug_3,0.7150348649298206,dumb_model,4,Scenario2,dumb_simulation,5,2019-09-30T19:36
