index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T14:07, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
2,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
3,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
4,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
5,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
6,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
7,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
8,macro_Caiani,macro_Caiani,Scenario1,1,2,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
9,macro_Caiani,macro_Caiani,Scenario1,1,3,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
10,macro_Caiani,macro_Caiani,Scenario1,1,4,2020-01-13T14:07,CG_0,10.237534644497003,1.2734136402634155
11,macro_Caiani,macro_Caiani,Scenario2,0,0,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
12,macro_Caiani,macro_Caiani,Scenario2,0,1,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
13,macro_Caiani,macro_Caiani,Scenario2,0,2,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
14,macro_Caiani,macro_Caiani,Scenario2,0,3,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
15,macro_Caiani,macro_Caiani,Scenario2,0,4,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
16,macro_Caiani,macro_Caiani,Scenario2,1,0,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
17,macro_Caiani,macro_Caiani,Scenario2,1,1,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
18,macro_Caiani,macro_Caiani,Scenario2,1,2,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
19,macro_Caiani,macro_Caiani,Scenario2,1,3,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
20,macro_Caiani,macro_Caiani,Scenario2,1,4,2020-01-13T14:07,CG_0,9.025983909516398,1.0937486962266587
