index_no,model,simulation,scenario,run,step,time,agent_name,ammount
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-31T15:23, ,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,Gov_0,31.423928418770746
2,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,Gov_0,31.423928418770746
3,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-31T15:23,Gov_0,31.423928418770746
4,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-31T15:23,Gov_0,31.423928418770746
5,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-31T15:23,Gov_0,31.423928418770746
6,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-31T15:23,Gov_0,31.423928418770746
7,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:23,Gov_0,31.423928418770746
8,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:23,Gov_0,31.423928418770746
9,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:23,Gov_0,31.423928418770746
10,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:23,Gov_0,31.423928418770746
11,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:23,Gov_0,31.423928418770746
12,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:23,Gov_0,31.423928418770746
13,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:23,Gov_0,31.423928418770746
14,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:23,Gov_0,31.423928418770746
15,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:23,Gov_0,31.423928418770746
16,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:23,Gov_0,31.423928418770746
17,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:23,Gov_0,31.423928418770746
18,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:23,Gov_0,31.423928418770746
19,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:23,Gov_0,31.423928418770746
20,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:23,Gov_0,31.423928418770746
21,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:23,Gov_0,31.423928418770746
22,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:23,Gov_0,31.423928418770746
23,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:23,Gov_0,31.423928418770746
24,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:23,Gov_0,31.423928418770746
25,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:23,Gov_0,31.423928418770746
26,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:23,Gov_0,31.423928418770746
27,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:23,Gov_0,31.423928418770746
28,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:23,Gov_0,31.423928418770746
29,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:23,Gov_0,31.423928418770746
30,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T15:23,Gov_0,31.423928418770746
31,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T15:23,Gov_0,31.423928418770746
32,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T15:23,Gov_0,31.423928418770746
33,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T15:23,Gov_0,31.423928418770746
34,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T15:23,Gov_0,31.423928418770746
35,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T15:23,Gov_0,31.423928418770746
36,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T15:23,Gov_0,31.423928418770746
37,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T15:23,Gov_0,31.423928418770746
38,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T15:23,Gov_0,31.423928418770746
39,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T15:23,Gov_0,31.423928418770746
40,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T15:23,Gov_0,31.423928418770746
41,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T15:23,Gov_0,31.423928418770746
42,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T15:23,Gov_0,31.423928418770746
43,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T15:23,Gov_0,31.423928418770746
44,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T15:23,Gov_0,31.423928418770746
45,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T15:23,Gov_0,31.423928418770746
46,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T15:23,Gov_0,31.423928418770746
47,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T15:23,Gov_0,31.423928418770746
48,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T15:23,Gov_0,31.423928418770746
49,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T15:23,Gov_0,31.423928418770746
50,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T15:23,Gov_0,31.423928418770746
51,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T15:23,Gov_0,31.423928418770746
52,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T15:23,Gov_0,31.423928418770746
53,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T15:23,Gov_0,31.423928418770746
54,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T15:23,Gov_0,31.423928418770746
