index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T16:24, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-13T16:24,CG_1,29.67403491957845,1.001535856893294
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-13T16:24,CG_0,30.641965395784354,1.1091986939494034
