index_no,model,simulation,scenario,run,step,time,agent_name,ammount
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-04-10T16:06,Ba_1,31.126632252080817
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-04-10T16:06,Ba_0,29.97891683510155
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-04-10T16:06,Ba_1,31.126632252080817
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,Ba_0,29.97891683510155
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,Ba_1,31.126632252080817
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,Ba_0,29.97891683510155
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,Ba_1,31.126632252080817
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,Ba_0,29.97891683510155
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,Ba_1,31.126632252080817
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,Ba_0,29.97891683510155
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,Ba_1,31.126632252080817
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,Ba_0,29.97891683510155
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,Ba_1,31.126632252080817
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,Ba_0,29.97891683510155
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,Ba_1,31.126632252080817
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-04-10T16:06,Ba_0,29.97891683510155
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-04-10T16:06,Ba_1,31.126632252080817
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-04-10T16:06,Ba_0,29.97891683510155
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-04-10T16:06,Ba_1,31.126632252080817
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-04-10T16:06,Ba_0,29.97891683510155
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-04-10T16:06,Ba_1,31.126632252080817
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-04-10T16:06,Ba_0,29.97891683510155
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-04-10T16:06,Ba_1,31.126632252080817
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-04-10T16:06,Ba_0,29.97891683510155
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-04-10T16:06,Ba_1,31.126632252080817
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-04-10T16:06,Ba_0,29.97891683510155
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-04-10T16:06,Ba_1,31.126632252080817
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,Ba_0,29.97891683510155
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,Ba_1,31.126632252080817
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,Ba_0,29.97891683510155
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,Ba_1,31.126632252080817
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,Ba_0,29.97891683510155
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,Ba_1,31.126632252080817
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,Ba_0,29.97891683510155
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,Ba_1,31.126632252080817
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,Ba_0,29.97891683510155
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,Ba_1,31.126632252080817
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,Ba_0,29.97891683510155
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,Ba_1,31.126632252080817
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,Ba_0,29.97891683510155
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,Ba_1,31.126632252080817
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,Ba_0,29.97891683510155
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,Ba_1,31.126632252080817
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,Ba_0,29.97891683510155
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,Ba_1,31.126632252080817
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,Ba_0,29.97891683510155
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,Ba_1,31.126632252080817
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,Ba_0,29.97891683510155
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,Ba_1,31.126632252080817
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,Ba_0,29.97891683510155
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,Ba_1,31.126632252080817
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,Ba_0,29.97891683510155
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,Ba_1,31.126632252080817
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,Ba_0,29.97891683510155
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,Ba_1,31.126632252080817
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,Ba_0,29.97891683510155
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,Ba_1,31.126632252080817
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-04-10T16:06,Ba_0,29.97891683510155
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-04-10T16:06,Ba_1,31.126632252080817
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-04-10T16:06,Ba_0,29.97891683510155
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-04-10T16:06,Ba_1,31.126632252080817
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-04-10T16:06,Ba_0,29.97891683510155
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-04-10T16:06,Ba_1,31.126632252080817
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-04-10T16:06,Ba_0,29.97891683510155
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-04-10T16:06,Ba_1,31.126632252080817
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-04-10T16:06,Ba_0,29.97891683510155
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-04-10T16:06,Ba_1,31.126632252080817
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-04-10T16:06,Ba_0,29.97891683510155
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-04-10T16:06,Ba_1,31.126632252080817
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-04-10T16:06,Ba_0,29.97891683510155
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-04-10T16:06,Ba_1,31.126632252080817
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-04-10T16:06,Ba_0,29.97891683510155
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-04-10T16:06,Ba_1,31.126632252080817
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-04-10T16:06,Ba_0,29.97891683510155
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-04-10T16:06,Ba_1,31.126632252080817
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-04-10T16:06,Ba_0,29.97891683510155
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-04-10T16:06,Ba_1,31.126632252080817
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-04-10T16:06,Ba_0,29.97891683510155
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-04-10T16:06,Ba_1,31.126632252080817
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-04-10T16:06,Ba_0,29.97891683510155
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-04-10T16:06,Ba_1,31.126632252080817
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-04-10T16:06,Ba_0,29.97891683510155
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-04-10T16:06,Ba_1,31.126632252080817
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,Ba_0,29.97891683510155
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,Ba_1,31.126632252080817
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,Ba_0,29.97891683510155
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,Ba_1,31.126632252080817
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,Ba_0,29.97891683510155
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,Ba_1,31.126632252080817
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,Ba_0,29.97891683510155
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,Ba_1,31.126632252080817
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,Ba_0,29.97891683510155
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,Ba_1,31.126632252080817
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,Ba_0,29.97891683510155
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,Ba_1,31.126632252080817
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-04-10T16:06,Ba_0,29.97891683510155
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-04-10T16:06,Ba_1,31.126632252080817
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-04-10T16:06,Ba_0,29.97891683510155
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-04-10T16:06,Ba_1,31.126632252080817
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-04-10T16:06,Ba_0,29.97891683510155
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-04-10T16:06,Ba_1,31.126632252080817
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-04-10T16:06,Ba_0,29.97891683510155
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-04-10T16:06,Ba_1,31.126632252080817
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-04-10T16:06,Ba_0,29.97891683510155
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-04-10T16:06,Ba_1,31.126632252080817
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-04-10T16:06,Ba_0,29.97891683510155
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-04-10T16:06,Ba_1,31.126632252080817
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-04-10T16:06,Ba_0,29.97891683510155
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-04-10T16:06,Ba_1,31.126632252080817
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-04-10T16:06,Ba_0,29.97891683510155
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-04-10T16:06,Ba_1,31.126632252080817
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-04-10T16:06,Ba_0,29.97891683510155
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-04-10T16:06,Ba_1,31.126632252080817
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-04-10T16:06,Ba_0,29.97891683510155
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-04-10T16:06,Ba_1,31.126632252080817
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-04-10T16:06,Ba_0,29.97891683510155
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-04-10T16:06,Ba_1,31.126632252080817
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-04-10T16:06,Ba_0,29.97891683510155
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-04-10T16:06,Ba_1,31.126632252080817
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-04-10T16:06,Ba_0,29.97891683510155
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-04-10T16:06,Ba_1,31.126632252080817
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-04-10T16:06,Ba_0,29.97891683510155
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-04-10T16:06,Ba_1,31.126632252080817
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-04-10T16:06,Ba_0,29.97891683510155
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-04-10T16:06,Ba_1,31.126632252080817
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-04-10T16:06,Ba_0,29.97891683510155
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-04-10T16:06,Ba_1,31.126632252080817
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-04-10T16:06,Ba_0,29.97891683510155
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-04-10T16:06,Ba_1,31.126632252080817
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-04-10T16:06,Ba_0,29.97891683510155
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-04-10T16:06,Ba_1,31.126632252080817
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,Ba_0,29.97891683510155
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-04-10T16:06,Ba_1,31.126632252080817
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,Ba_0,29.97891683510155
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-04-10T16:06,Ba_1,31.126632252080817
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,Ba_0,29.97891683510155
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-04-10T16:06,Ba_1,31.126632252080817
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,Ba_0,29.97891683510155
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-04-10T16:06,Ba_1,31.126632252080817
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,Ba_0,29.97891683510155
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-04-10T16:06,Ba_1,31.126632252080817
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-04-10T16:06,Ba_0,29.97891683510155
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-04-10T16:06,Ba_1,31.126632252080817
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-04-10T16:06,Ba_0,29.97891683510155
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-04-10T16:06,Ba_1,31.126632252080817
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-04-10T16:06,Ba_0,29.97891683510155
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-04-10T16:06,Ba_1,31.126632252080817
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-04-10T16:06,Ba_0,29.97891683510155
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-04-10T16:06,Ba_1,31.126632252080817
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-04-10T16:06,Ba_0,29.97891683510155
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-04-10T16:06,Ba_1,31.126632252080817
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-04-10T16:06,Ba_0,29.97891683510155
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-04-10T16:06,Ba_1,31.126632252080817
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-04-10T16:06,Ba_0,29.97891683510155
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-04-10T16:06,Ba_1,31.126632252080817
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-04-10T16:06,Ba_0,29.97891683510155
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-04-10T16:06,Ba_1,31.126632252080817
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-04-10T16:06,Ba_0,29.97891683510155
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-04-10T16:06,Ba_1,31.126632252080817
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-04-10T16:06,Ba_0,29.97891683510155
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-04-10T16:06,Ba_1,31.126632252080817
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-04-10T16:06,Ba_0,29.97891683510155
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-04-10T16:06,Ba_1,31.126632252080817
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-04-10T16:06,Ba_0,29.97891683510155
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-04-10T16:06,Ba_1,31.126632252080817
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-04-10T16:06,Ba_0,29.97891683510155
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-04-10T16:06,Ba_1,31.126632252080817
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-04-10T16:06,Ba_0,29.97891683510155
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-04-10T16:06,Ba_1,31.126632252080817
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-04-10T16:06,Ba_0,29.97891683510155
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-04-10T16:06,Ba_1,31.126632252080817
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-04-10T16:06,Ba_0,29.97891683510155
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-04-10T16:06,Ba_1,31.126632252080817
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-04-10T16:06,Ba_0,29.97891683510155
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-04-10T16:06,Ba_1,31.126632252080817
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-04-10T16:06,Ba_0,29.97891683510155
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-04-10T16:06,Ba_1,31.126632252080817
