index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T14:07, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_7,1.0035307668194402,1.1094600283563212
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_8,1.0447977041675287,1.1178863527123806
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:07,HH_9,0.48998053949779763,0.6962106913212637
11,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
12,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
13,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
14,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
15,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
16,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
17,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
18,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_7,1.0035307668194402,1.1094600283563212
19,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_8,1.0447977041675287,1.1178863527123806
20,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:07,HH_9,0.48998053949779763,0.6962106913212637
21,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
22,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
23,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
24,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
25,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
26,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
27,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
28,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_7,1.0035307668194402,1.1094600283563212
29,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_8,1.0447977041675287,1.1178863527123806
30,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:07,HH_9,0.48998053949779763,0.6962106913212637
31,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
32,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
33,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
34,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
35,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
36,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
37,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
38,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_7,1.0035307668194402,1.1094600283563212
39,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_8,1.0447977041675287,1.1178863527123806
40,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:07,HH_9,0.48998053949779763,0.6962106913212637
41,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
42,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
43,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
44,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
45,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
46,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
47,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
48,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_7,1.0035307668194402,1.1094600283563212
49,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_8,1.0447977041675287,1.1178863527123806
50,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:07,HH_9,0.48998053949779763,0.6962106913212637
51,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
52,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
53,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
54,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
55,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
56,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
57,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
58,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_7,1.0035307668194402,1.1094600283563212
59,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_8,1.0447977041675287,1.1178863527123806
60,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:07,HH_9,0.48998053949779763,0.6962106913212637
61,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_0,0.7052199838819777,1.300600494710019
62,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_1,0.86791961621608,0.9669655097268799
63,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_2,0.7565935383602876,1.2512535704355527
64,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_3,1.1358050605813228,1.0307559177892986
65,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_4,0.8025765292486825,1.0049840105973955
66,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_5,0.911332568435476,1.2044604644431547
67,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:07,HH_6,0.9962763737714726,0.9205436426782599
