index_no,model,simulation,scenario,run,step,time,agent_name,ammount
22,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-02-07T14:50,Gov_0,30.37412027316442
23,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-02-07T14:50,Gov_0,30.37412027316442
24,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-02-07T14:50,Gov_0,30.37412027316442
25,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-02-07T14:50,Gov_0,30.37412027316442
26,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-02-07T14:50,Gov_0,30.37412027316442
27,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-02-07T14:50,Gov_0,30.37412027316442
28,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-02-07T14:50,Gov_0,30.37412027316442
29,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-02-07T14:50,Gov_0,30.37412027316442
30,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-02-07T14:50,Gov_0,30.37412027316442
31,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-02-07T14:50,Gov_0,30.37412027316442
32,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-02-07T14:50,Gov_0,30.37412027316442
33,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-02-07T14:50,Gov_0,30.37412027316442
34,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-02-07T14:50,Gov_0,30.37412027316442
35,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-02-07T14:50,Gov_0,30.37412027316442
36,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-02-07T14:50,Gov_0,30.37412027316442
37,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-02-07T14:50,Gov_0,30.37412027316442
38,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-02-07T14:50,Gov_0,30.37412027316442
39,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-02-07T14:50,Gov_0,30.37412027316442
40,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-02-07T14:50,Gov_0,30.37412027316442
41,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-02-07T14:50,Gov_0,30.37412027316442
42,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-02-07T14:50,Gov_0,30.37412027316442
43,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-02-07T14:50,Gov_0,30.37412027316442
44,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-02-07T14:50,Gov_0,30.37412027316442
45,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-02-07T14:50,Gov_0,30.37412027316442
46,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-02-07T14:50,Gov_0,30.37412027316442
47,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-02-07T14:50,Gov_0,30.37412027316442
48,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-02-07T14:50,Gov_0,30.37412027316442
49,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-02-07T14:50,Gov_0,30.37412027316442
50,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-02-07T14:50,Gov_0,30.37412027316442
51,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-02-07T14:50,Gov_0,30.37412027316442
52,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-02-07T14:50,Gov_0,30.37412027316442
53,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-02-07T14:50,Gov_0,30.37412027316442
54,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-02-07T14:50,Gov_0,30.37412027316442
55,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-02-07T14:50,Gov_0,30.37412027316442
56,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-02-07T14:50,Gov_0,30.37412027316442
57,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-02-07T14:50,Gov_0,30.37412027316442
58,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-02-07T14:50,Gov_0,30.37412027316442
59,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-02-07T14:50,Gov_0,30.37412027316442
60,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-02-07T14:50,Gov_0,30.37412027316442
61,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-02-07T14:50,Gov_0,30.37412027316442
62,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,Gov_0,30.37412027316442
63,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,Gov_0,30.37412027316442
64,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-02-07T14:50,Gov_0,30.37412027316442
65,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-02-07T14:50,Gov_0,30.37412027316442
66,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-02-07T14:50,Gov_0,30.37412027316442
67,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-02-07T14:50,Gov_0,30.37412027316442
68,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-02-07T14:50,Gov_0,30.37412027316442
69,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-02-07T14:50,Gov_0,30.37412027316442
70,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-02-07T14:50,Gov_0,30.37412027316442
71,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-02-07T14:50,Gov_0,30.37412027316442
72,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-02-07T14:50,Gov_0,30.37412027316442
73,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-02-07T14:50,Gov_0,30.37412027316442
74,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-02-07T14:50,Gov_0,30.37412027316442
75,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-02-07T14:50,Gov_0,30.37412027316442
76,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-02-07T14:50,Gov_0,30.37412027316442
77,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-02-07T14:50,Gov_0,30.37412027316442
78,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-02-07T14:50,Gov_0,30.37412027316442
79,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-02-07T14:50,Gov_0,30.37412027316442
80,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-02-07T14:50,Gov_0,30.37412027316442
81,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-02-07T14:50,Gov_0,30.37412027316442
82,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-02-07T14:50,Gov_0,30.37412027316442
83,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-02-07T14:50,Gov_0,30.37412027316442
84,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-02-07T14:50,Gov_0,30.37412027316442
85,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-02-07T14:50,Gov_0,30.37412027316442
86,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-02-07T14:50,Gov_0,30.37412027316442
87,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-02-07T14:50,Gov_0,30.37412027316442
88,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-02-07T14:50,Gov_0,30.37412027316442
89,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-02-07T14:50,Gov_0,30.37412027316442
90,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-02-07T14:50,Gov_0,30.37412027316442
91,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-02-07T14:50,Gov_0,30.37412027316442
92,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-02-07T14:50,Gov_0,30.37412027316442
93,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-02-07T14:50,Gov_0,30.37412027316442
94,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-02-07T14:50,Gov_0,30.37412027316442
95,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-02-07T14:50,Gov_0,30.37412027316442
96,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-02-07T14:50,Gov_0,30.37412027316442
97,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-02-07T14:50,Gov_0,30.37412027316442
98,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-02-07T14:50,Gov_0,30.37412027316442
99,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-02-07T14:50,Gov_0,30.37412027316442
100,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-02-07T14:50,Gov_0,30.37412027316442
