index_no,model,simulation,scenario,run,step,time,agent_name,ammount
52,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T16:13,CB_0,31.059506211446823
53,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T16:13,CB_0,31.059506211446823
54,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T16:13,CB_0,31.059506211446823
55,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T16:13,CB_0,31.059506211446823
56,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T16:13,CB_0,31.059506211446823
57,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T16:13,CB_0,31.059506211446823
58,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T16:13,CB_0,31.059506211446823
59,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T16:13,CB_0,31.059506211446823
60,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T16:13,CB_0,31.059506211446823
61,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T16:13,CB_0,31.059506211446823
62,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T16:13,CB_0,31.059506211446823
63,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T16:13,CB_0,31.059506211446823
64,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T16:13,CB_0,31.059506211446823
65,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T16:13,CB_0,31.059506211446823
66,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T16:13,CB_0,31.059506211446823
67,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T16:13,CB_0,31.059506211446823
68,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T16:13,CB_0,31.059506211446823
69,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T16:13,CB_0,31.059506211446823
70,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T16:13,CB_0,31.059506211446823
71,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T16:13,CB_0,31.059506211446823
72,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T16:13,CB_0,31.059506211446823
73,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T16:13,CB_0,31.059506211446823
74,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T16:13,CB_0,31.059506211446823
75,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T16:13,CB_0,31.059506211446823
76,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T16:13,CB_0,31.059506211446823
77,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T16:13,CB_0,31.059506211446823
78,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T16:13,CB_0,31.059506211446823
79,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T16:13,CB_0,31.059506211446823
80,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T16:13,CB_0,31.059506211446823
81,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T16:13,CB_0,31.059506211446823
82,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T16:13,CB_0,31.059506211446823
83,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T16:13,CB_0,31.059506211446823
84,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T16:13,CB_0,31.059506211446823
85,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T16:13,CB_0,31.059506211446823
86,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T16:13,CB_0,31.059506211446823
87,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T16:13,CB_0,31.059506211446823
88,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T16:13,CB_0,31.059506211446823
89,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T16:13,CB_0,31.059506211446823
90,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T16:13,CB_0,31.059506211446823
91,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T16:13,CB_0,31.059506211446823
92,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T16:13,CB_0,31.059506211446823
93,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T16:13,CB_0,31.059506211446823
94,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T16:13,CB_0,31.059506211446823
95,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T16:13,CB_0,31.059506211446823
96,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T16:13,CB_0,31.059506211446823
97,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T16:13,CB_0,31.059506211446823
98,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T16:13,CB_0,31.059506211446823
99,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T16:13,CB_0,31.059506211446823
100,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T16:13,CB_0,31.059506211446823
