index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T13:38, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_0,1.1120641366714936,0.7739803050302603
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_1,0.9972803884996287,1.016494204512289
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_2,1.0829150242164947,1.159222483024891
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_3,1.009029432287602,0.6625802174352318
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_4,1.048205284693292,1.0536492162597577
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_5,0.7394703632718895,1.1697162760907762
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_6,0.9712850982442874,0.818709654195998
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_7,1.1146954729279073,1.108128987195383
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_8,1.2103699431834225,0.8425103787158407
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T13:38,HH_9,1.1495173044906308,0.8641964425375496
11,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_0,1.1120641366714936,0.7739803050302603
12,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_1,0.9972803884996287,1.016494204512289
13,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_2,1.0829150242164947,1.159222483024891
14,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_3,1.009029432287602,0.6625802174352318
15,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_4,1.048205284693292,1.0536492162597577
16,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_5,0.7394703632718895,1.1697162760907762
17,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_6,0.9712850982442874,0.818709654195998
18,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_7,1.1146954729279073,1.108128987195383
19,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_8,1.2103699431834225,0.8425103787158407
20,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T13:38,HH_9,1.1495173044906308,0.8641964425375496
21,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_0,1.1120641366714936,0.7739803050302603
22,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_1,0.9972803884996287,1.016494204512289
23,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_2,1.0829150242164947,1.159222483024891
24,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_3,1.009029432287602,0.6625802174352318
25,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_4,1.048205284693292,1.0536492162597577
26,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_5,0.7394703632718895,1.1697162760907762
27,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_6,0.9712850982442874,0.818709654195998
28,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_7,1.1146954729279073,1.108128987195383
29,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_8,1.2103699431834225,0.8425103787158407
30,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T13:38,HH_9,1.1495173044906308,0.8641964425375496
31,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T13:38,HH_0,1.1120641366714936,0.7739803050302603
