index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-15T12:29, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-15T12:29,CG_0,29.141668426701667,0.8139212628972
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-15T12:29,CG_1,31.20531589266714,0.5232350746094583
