index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-20T11:12, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-20T11:12,CG_0,30.586660541136546,1.159967693016191
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-20T11:12,CG_1,30.03920214297959,0.8253769378195633
