index_no,model,simulation,scenario,run,step,time,agent_name,ammount
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-02-07T14:50,Ba_1,31.738591887783464
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-02-07T14:50,Ba_0,30.16350333470273
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-02-07T14:50,Ba_1,31.738591887783464
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-02-07T14:50,Ba_0,30.16350333470273
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-02-07T14:50,Ba_1,31.738591887783464
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-02-07T14:50,Ba_0,30.16350333470273
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-02-07T14:50,Ba_1,31.738591887783464
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-02-07T14:50,Ba_0,30.16350333470273
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-02-07T14:50,Ba_1,31.738591887783464
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-02-07T14:50,Ba_0,30.16350333470273
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-02-07T14:50,Ba_1,31.738591887783464
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-02-07T14:50,Ba_0,30.16350333470273
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-02-07T14:50,Ba_1,31.738591887783464
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-02-07T14:50,Ba_0,30.16350333470273
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-02-07T14:50,Ba_1,31.738591887783464
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-02-07T14:50,Ba_0,30.16350333470273
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-02-07T14:50,Ba_1,31.738591887783464
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-02-07T14:50,Ba_0,30.16350333470273
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-02-07T14:50,Ba_1,31.738591887783464
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-02-07T14:50,Ba_0,30.16350333470273
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-02-07T14:50,Ba_1,31.738591887783464
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-02-07T14:50,Ba_0,30.16350333470273
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-02-07T14:50,Ba_1,31.738591887783464
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-02-07T14:50,Ba_0,30.16350333470273
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-02-07T14:50,Ba_1,31.738591887783464
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-02-07T14:50,Ba_0,30.16350333470273
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-02-07T14:50,Ba_1,31.738591887783464
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-02-07T14:50,Ba_0,30.16350333470273
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-02-07T14:50,Ba_1,31.738591887783464
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-02-07T14:50,Ba_0,30.16350333470273
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-02-07T14:50,Ba_1,31.738591887783464
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-02-07T14:50,Ba_0,30.16350333470273
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-02-07T14:50,Ba_1,31.738591887783464
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-02-07T14:50,Ba_0,30.16350333470273
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-02-07T14:50,Ba_1,31.738591887783464
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-02-07T14:50,Ba_0,30.16350333470273
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-02-07T14:50,Ba_1,31.738591887783464
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-02-07T14:50,Ba_0,30.16350333470273
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-02-07T14:50,Ba_1,31.738591887783464
