index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-15T12:49, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:49,CG_1,31.51905284889001,0.7991314494519801
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:49,CG_0,30.97888382773988,1.1171882804066573
