index_no,model,simulation,scenario,run,step,time,agent_name,ammount
26,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:27,CB_0,29.660944753242728
27,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:27,CB_0,29.660944753242728
28,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:27,CB_0,29.660944753242728
29,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:27,CB_0,29.660944753242728
30,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T15:27,CB_0,29.660944753242728
31,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T15:27,CB_0,29.660944753242728
32,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T15:27,CB_0,29.660944753242728
33,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T15:27,CB_0,29.660944753242728
34,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T15:27,CB_0,29.660944753242728
35,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T15:27,CB_0,29.660944753242728
36,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T15:27,CB_0,29.660944753242728
37,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T15:27,CB_0,29.660944753242728
38,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T15:27,CB_0,29.660944753242728
39,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T15:27,CB_0,29.660944753242728
40,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T15:27,CB_0,29.660944753242728
41,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T15:27,CB_0,29.660944753242728
42,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T15:27,CB_0,29.660944753242728
43,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T15:27,CB_0,29.660944753242728
44,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T15:27,CB_0,29.660944753242728
45,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T15:27,CB_0,29.660944753242728
46,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T15:27,CB_0,29.660944753242728
47,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T15:27,CB_0,29.660944753242728
48,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T15:27,CB_0,29.660944753242728
49,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T15:27,CB_0,29.660944753242728
50,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T15:27,CB_0,29.660944753242728
51,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T15:27,CB_0,29.660944753242728
52,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T15:27,CB_0,29.660944753242728
53,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T15:27,CB_0,29.660944753242728
54,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T15:27,CB_0,29.660944753242728
55,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T15:27,CB_0,29.660944753242728
56,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T15:27,CB_0,29.660944753242728
57,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T15:27,CB_0,29.660944753242728
58,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T15:27,CB_0,29.660944753242728
59,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T15:27,CB_0,29.660944753242728
60,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T15:27,CB_0,29.660944753242728
61,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T15:27,CB_0,29.660944753242728
62,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T15:27,CB_0,29.660944753242728
63,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T15:27,CB_0,29.660944753242728
64,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T15:27,CB_0,29.660944753242728
65,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T15:27,CB_0,29.660944753242728
66,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T15:27,CB_0,29.660944753242728
67,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T15:27,CB_0,29.660944753242728
68,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T15:27,CB_0,29.660944753242728
69,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T15:27,CB_0,29.660944753242728
70,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T15:27,CB_0,29.660944753242728
71,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T15:27,CB_0,29.660944753242728
72,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T15:27,CB_0,29.660944753242728
73,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T15:27,CB_0,29.660944753242728
74,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T15:27,CB_0,29.660944753242728
75,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T15:27,CB_0,29.660944753242728
76,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T15:27,CB_0,29.660944753242728
77,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T15:27,CB_0,29.660944753242728
78,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T15:27,CB_0,29.660944753242728
79,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T15:27,CB_0,29.660944753242728
80,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T15:27,CB_0,29.660944753242728
81,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T15:27,CB_0,29.660944753242728
82,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T15:27,CB_0,29.660944753242728
83,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T15:27,CB_0,29.660944753242728
84,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T15:27,CB_0,29.660944753242728
85,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T15:27,CB_0,29.660944753242728
86,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T15:27,CB_0,29.660944753242728
87,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T15:27,CB_0,29.660944753242728
88,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T15:27,CB_0,29.660944753242728
89,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T15:27,CB_0,29.660944753242728
90,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T15:27,CB_0,29.660944753242728
91,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T15:27,CB_0,29.660944753242728
92,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T15:27,CB_0,29.660944753242728
93,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T15:27,CB_0,29.660944753242728
94,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T15:27,CB_0,29.660944753242728
95,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T15:27,CB_0,29.660944753242728
96,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T15:27,CB_0,29.660944753242728
97,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T15:27,CB_0,29.660944753242728
98,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T15:27,CB_0,29.660944753242728
99,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T15:27,CB_0,29.660944753242728
100,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T15:27,CB_0,29.660944753242728
