index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-15T12:39,CG_0,29.889163327976444,0.6895645507508352
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-15T12:39,CG_1,29.91588945222729,1.0242726836209102
