index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-15T13:44, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-15T13:44,CG_0,29.426651337781074,0.8615208776028752
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-15T13:44,CG_1,32.50750238441335,0.7021855514644844
