index_no,model,simulation,scenario,run,step,time,agent_name,ammount
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T16:13,Ba_1,31.597121924837204
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T16:13,Ba_0,28.356871591692645
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T16:13,Ba_1,31.597121924837204
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T16:13,Ba_0,28.356871591692645
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T16:13,Ba_1,31.597121924837204
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T16:13,Ba_0,28.356871591692645
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T16:13,Ba_1,31.597121924837204
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T16:13,Ba_0,28.356871591692645
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T16:13,Ba_1,31.597121924837204
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T16:13,Ba_0,28.356871591692645
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T16:13,Ba_1,31.597121924837204
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T16:13,Ba_0,28.356871591692645
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T16:13,Ba_1,31.597121924837204
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T16:13,Ba_0,28.356871591692645
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T16:13,Ba_1,31.597121924837204
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T16:13,Ba_0,28.356871591692645
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T16:13,Ba_1,31.597121924837204
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T16:13,Ba_0,28.356871591692645
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T16:13,Ba_1,31.597121924837204
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T16:13,Ba_0,28.356871591692645
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T16:13,Ba_1,31.597121924837204
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T16:13,Ba_0,28.356871591692645
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T16:13,Ba_1,31.597121924837204
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T16:13,Ba_0,28.356871591692645
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T16:13,Ba_1,31.597121924837204
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T16:13,Ba_0,28.356871591692645
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T16:13,Ba_1,31.597121924837204
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T16:13,Ba_0,28.356871591692645
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T16:13,Ba_1,31.597121924837204
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T16:13,Ba_0,28.356871591692645
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T16:13,Ba_1,31.597121924837204
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T16:13,Ba_0,28.356871591692645
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T16:13,Ba_1,31.597121924837204
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T16:13,Ba_0,28.356871591692645
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T16:13,Ba_1,31.597121924837204
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T16:13,Ba_0,28.356871591692645
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T16:13,Ba_1,31.597121924837204
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T16:13,Ba_0,28.356871591692645
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T16:13,Ba_1,31.597121924837204
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T16:13,Ba_0,28.356871591692645
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T16:13,Ba_1,31.597121924837204
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T16:13,Ba_0,28.356871591692645
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T16:13,Ba_1,31.597121924837204
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T16:13,Ba_0,28.356871591692645
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T16:13,Ba_1,31.597121924837204
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T16:13,Ba_0,28.356871591692645
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T16:13,Ba_1,31.597121924837204
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T16:13,Ba_0,28.356871591692645
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T16:13,Ba_1,31.597121924837204
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T16:13,Ba_0,28.356871591692645
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T16:13,Ba_1,31.597121924837204
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T16:13,Ba_0,28.356871591692645
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T16:13,Ba_1,31.597121924837204
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T16:13,Ba_0,28.356871591692645
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T16:13,Ba_1,31.597121924837204
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T16:13,Ba_0,28.356871591692645
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T16:13,Ba_1,31.597121924837204
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T16:13,Ba_0,28.356871591692645
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T16:13,Ba_1,31.597121924837204
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T16:13,Ba_0,28.356871591692645
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T16:13,Ba_1,31.597121924837204
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T16:13,Ba_0,28.356871591692645
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T16:13,Ba_1,31.597121924837204
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T16:13,Ba_0,28.356871591692645
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T16:13,Ba_1,31.597121924837204
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T16:13,Ba_0,28.356871591692645
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T16:13,Ba_1,31.597121924837204
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T16:13,Ba_0,28.356871591692645
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T16:13,Ba_1,31.597121924837204
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T16:13,Ba_0,28.356871591692645
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T16:13,Ba_1,31.597121924837204
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T16:13,Ba_0,28.356871591692645
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T16:13,Ba_1,31.597121924837204
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T16:13,Ba_0,28.356871591692645
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T16:13,Ba_1,31.597121924837204
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T16:13,Ba_0,28.356871591692645
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T16:13,Ba_1,31.597121924837204
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T16:13,Ba_0,28.356871591692645
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T16:13,Ba_1,31.597121924837204
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T16:13,Ba_0,28.356871591692645
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T16:13,Ba_1,31.597121924837204
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T16:13,Ba_0,28.356871591692645
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T16:13,Ba_1,31.597121924837204
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T16:13,Ba_0,28.356871591692645
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T16:13,Ba_1,31.597121924837204
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T16:13,Ba_0,28.356871591692645
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T16:13,Ba_1,31.597121924837204
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T16:13,Ba_0,28.356871591692645
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T16:13,Ba_1,31.597121924837204
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T16:13,Ba_0,28.356871591692645
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T16:13,Ba_1,31.597121924837204
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T16:13,Ba_0,28.356871591692645
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T16:13,Ba_1,31.597121924837204
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T16:13,Ba_0,28.356871591692645
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T16:13,Ba_1,31.597121924837204
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T16:13,Ba_0,28.356871591692645
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T16:13,Ba_1,31.597121924837204
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T16:13,Ba_0,28.356871591692645
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T16:13,Ba_1,31.597121924837204
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T16:13,Ba_0,28.356871591692645
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T16:13,Ba_1,31.597121924837204
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T16:13,Ba_0,28.356871591692645
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T16:13,Ba_1,31.597121924837204
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T16:13,Ba_0,28.356871591692645
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T16:13,Ba_1,31.597121924837204
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T16:13,Ba_0,28.356871591692645
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T16:13,Ba_1,31.597121924837204
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T16:13,Ba_0,28.356871591692645
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T16:13,Ba_1,31.597121924837204
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T16:13,Ba_0,28.356871591692645
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T16:13,Ba_1,31.597121924837204
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T16:13,Ba_0,28.356871591692645
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T16:13,Ba_1,31.597121924837204
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T16:13,Ba_0,28.356871591692645
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T16:13,Ba_1,31.597121924837204
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T16:13,Ba_0,28.356871591692645
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T16:13,Ba_1,31.597121924837204
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T16:13,Ba_0,28.356871591692645
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T16:13,Ba_1,31.597121924837204
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T16:13,Ba_0,28.356871591692645
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T16:13,Ba_1,31.597121924837204
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T16:13,Ba_0,28.356871591692645
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T16:13,Ba_1,31.597121924837204
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T16:13,Ba_0,28.356871591692645
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T16:13,Ba_1,31.597121924837204
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T16:13,Ba_0,28.356871591692645
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T16:13,Ba_1,31.597121924837204
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T16:13,Ba_0,28.356871591692645
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T16:13,Ba_1,31.597121924837204
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T16:13,Ba_0,28.356871591692645
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T16:13,Ba_1,31.597121924837204
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T16:13,Ba_0,28.356871591692645
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T16:13,Ba_1,31.597121924837204
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T16:13,Ba_0,28.356871591692645
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T16:13,Ba_1,31.597121924837204
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T16:13,Ba_0,28.356871591692645
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T16:13,Ba_1,31.597121924837204
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T16:13,Ba_0,28.356871591692645
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T16:13,Ba_1,31.597121924837204
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T16:13,Ba_0,28.356871591692645
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T16:13,Ba_1,31.597121924837204
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T16:13,Ba_0,28.356871591692645
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T16:13,Ba_1,31.597121924837204
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T16:13,Ba_0,28.356871591692645
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T16:13,Ba_1,31.597121924837204
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T16:13,Ba_0,28.356871591692645
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T16:13,Ba_1,31.597121924837204
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T16:13,Ba_0,28.356871591692645
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T16:13,Ba_1,31.597121924837204
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T16:13,Ba_0,28.356871591692645
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T16:13,Ba_1,31.597121924837204
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T16:13,Ba_0,28.356871591692645
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T16:13,Ba_1,31.597121924837204
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T16:13,Ba_0,28.356871591692645
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T16:13,Ba_1,31.597121924837204
