index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-15T12:39, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_0,0.7321354954601536,2.447879326531781
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_1,1.0995550387670379,2.2305524735870637
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_2,1.187370215520139,1.7621723783868277
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_3,1.4904851021358834,1.94363547508892
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_4,1.476342668733015,1.849388812202032
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_5,1.1512636550533575,2.279637329078648
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_6,1.1675447852250065,2.1723648081141196
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_7,0.9036737779676899,1.9890525714906768
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_8,1.1079119822164167,1.9300023986960388
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_9,0.943871315702034,1.7899468809257666
11,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_10,0.8583228463658855,1.933765789238776
12,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_11,0.9156427110240333,1.8871419113276402
13,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_12,1.0486550480722312,2.2224336314135096
14,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_13,0.8587238067587409,1.6723800252079866
15,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_14,0.8002737371205135,1.758351142497701
16,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_15,0.923221797776741,2.0642530912521453
17,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_16,0.9646863406727446,1.904354334020658
18,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_17,1.0885662379694367,1.7619305548211284
19,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_18,0.9611725568415277,1.7431062209704975
20,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_19,1.150963543868907,1.7696664760758984
21,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_20,0.9679798955089172,1.9539049923881544
22,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_21,0.9518561610438724,2.0947786262499832
23,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_22,0.779480554646046,2.2618987740814216
24,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_23,1.1211815606252138,1.9617356834316932
25,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_24,1.1324821515940389,1.9213218499386127
26,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_25,0.9032724724843746,2.2034398085918236
27,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_26,1.0526870774030537,1.8127574549848249
28,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_27,1.0049962996245319,1.8218121557786486
29,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_28,0.8569048859965087,2.0160776802975184
30,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_29,0.9142990029022727,2.090661559244362
31,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_30,0.7493737734150563,2.117269678078989
32,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_31,0.8430866836392654,2.0780400966709203
33,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_32,1.1294574903812158,2.0445744073739456
34,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_33,1.0019190141700645,2.128735028547427
35,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_34,1.1995120738097274,2.2038697320400136
36,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_35,0.8485410188742699,2.0195217233802567
37,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_36,0.6802157013649239,2.003449640394392
38,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_37,0.8328486548800921,1.6188720209954703
39,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_38,0.8068748219137982,1.748521257944166
40,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_39,0.585340855647356,1.7850409553294204
41,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_40,1.3570117386655451,2.295831339711797
42,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_41,0.5823910967829428,1.8238770272664953
43,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_42,0.995156083132192,2.35253930506339
44,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_43,1.0342754255188067,1.8598374647080929
45,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_44,0.8539742579046373,1.879505191489073
46,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_45,1.0587651324670229,1.89355474656056
47,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_46,1.251276442399738,2.112531171054902
48,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_47,1.1551110127540352,2.1722116190105933
49,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_48,1.3164077139920258,2.030365698140115
50,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_49,0.8285089689204491,2.179070493152178
51,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_50,0.7565556587470245,1.5509612758379063
52,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_51,0.8905832583665109,2.269260621806203
53,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_52,1.0722596810406873,2.092647557498855
54,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:39,HH_53,1.001909500726765,2.0922769651105066
