index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity,employed,demand,consumption,consumption_expected,workforce,total_cash,deposits_cash
55,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_54,0.910727015973257,1.9171215019951118,False,2.0552219961626315,2.0191020549780476,1.8687515641394508,1,1.8153087773570349,2.034929984286981
56,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_55,1.2618356124669179,1.832179953615563,False,2.183702540224696,1.932644708303449,1.9430352152003556,1,1.635670703195404,2.2843537986159896
57,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_56,1.0111586853979537,2.000998261961097,False,2.0793394409154176,2.0201620603968946,1.835735255183426,1,2.389822715643537,1.6769739979028764
58,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_57,1.190516582890162,1.9526783981180134,False,1.9173312145199015,1.6586683427132085,1.982615230443529,1,2.1658365620609095,1.834501819274094
59,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_58,0.46814702570238964,1.8127773566415262,False,2.21874944358157,2.3667831405678212,1.8076829192116268,1,2.0919788690168097,1.9838531081901631
60,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_59,1.3643456391454785,1.9602648647186853,False,2.003822100117333,2.0403315666082906,1.950725706035426,1,1.7407156525633791,2.137707663923734
61,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_60,0.6142224824129359,2.070389783205036,False,1.8674536673596607,1.970474248041277,1.991196611836618,1,1.756451159963539,1.9324825143711175
62,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_61,0.7219096850341848,2.1687954266806115,False,1.741450192975405,1.7345634209150862,2.0493907807282192,1,1.8565114719902673,2.466996133318089
63,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_62,0.7534487213810545,1.6795927176875902,False,2.203275320462587,1.909747666046214,1.864976822076181,1,1.708800352613667,2.0411884168804746
64,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_63,0.683713612809953,2.146499994989524,False,1.9064221187916182,1.4611626248955387,1.834778617843184,1,1.954179811476922,1.7481555203222428
65,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_64,0.902257001916451,2.1825307707397963,False,1.990552453839329,2.09625220942529,2.0661727677116244,1,1.999220680268395,2.076973281203733
66,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_65,0.6198306357066268,2.3658063315515614,False,2.1100567190829937,1.8538499537180988,2.328570172046174,1,1.926276712402839,1.9982208102695294
67,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_66,0.7136275297900407,1.9456641458712063,False,1.7688110012442968,2.0065645556595997,2.2257241806476458,1,1.8133366417227128,2.4988372973144437
68,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_67,0.8355157907186825,2.1400281122836016,False,1.6799442018252784,2.1671730250191987,1.9195102071506942,1,2.0503508700740074,2.0198172506661725
69,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_68,1.175576960079033,1.6393858378067179,False,2.1912692023950333,2.100523286285437,2.0079326963380946,1,2.122908661380566,2.027490546757579
70,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_69,0.8228431384771594,2.139216778656896,False,2.2578427300132744,1.9943052666366055,1.9388577860957708,1,2.394542652268312,2.3270640450291635
71,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_70,0.5244839363736404,1.9809828315743063,False,2.091386095804364,2.1633868872892124,2.046445473112092,1,2.097849966971876,2.257392189429032
72,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_71,1.2219399178629138,2.30399718532005,False,1.892544995426409,1.9463728597546728,1.9057359671165308,1,2.0606016478699196,1.8525559986902829
73,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_72,0.8081222570906753,1.8272928022907238,False,1.9433455545043772,2.0318639690915568,1.9066703761955643,1,1.6737526645788172,2.092579422886695
74,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_73,0.9712832664120319,1.9275581929437546,False,2.415371641644594,1.8553422312747636,2.3870797642254478,1,2.11816301448744,1.9358718595288236
75,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_74,1.2706107716210255,2.033269097251401,False,1.6341482459911911,1.9287523324187104,2.1127274333875525,1,1.9654348188944575,2.3235441815193645
76,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_75,1.0344340598201214,1.9102582720625072,False,2.0340721588742694,2.32470040256327,1.7246201538684398,1,1.9566005986121688,1.7232532253271915
77,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_76,1.2315457157854723,1.7549937642844433,False,1.8842112740531565,2.2913599297565677,1.694507418108278,1,2.0490548936784854,2.0056349783603182
78,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_77,0.8148918717583856,1.9537812757122694,False,2.2581182735737113,2.0693025146291144,1.7207794903848788,1,1.8873739110558916,1.9972196754823133
79,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_78,1.1325111749955203,2.2648431949447874,False,2.218901695310586,2.0004251278854124,1.447810596740415,1,2.3861692849785787,1.795623304598517
80,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_79,0.8626333342168598,1.7177177308017453,False,2.1440228925254914,2.064732766465509,2.064918002254042,1,1.9524072486673787,2.0708009734170068
81,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_80,0.8677357341997641,2.076900016065155,False,1.6770042900544941,1.851477189140312,2.029203304846383,1,1.8739297015994894,1.9576236495991963
82,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_81,0.8656164206411361,2.082479058069692,False,2.097925923007556,1.747134041457092,2.2103086655021436,1,2.48028636840315,1.711278021515286
83,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_82,0.9823444130321921,1.842493787430506,False,2.224301200817788,1.3305265814651723,2.0200010998595093,1,1.9389051995454771,2.1234096026190086
84,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_83,1.0681140841158419,1.6026351664187988,False,2.08789341535159,1.6297184128814317,1.6750078610822243,1,2.1303723946419715,1.7543876215008511
85,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_84,1.2043376694235541,2.365721769024864,False,1.97890107439944,1.8833372984517356,2.005710165098929,1,2.0452870259616738,2.195539790788217
86,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_85,1.3267268767169083,2.5885803793754962,False,1.9174845342641738,1.9509353616081462,1.8863449350988422,1,2.3101990762785625,2.3189717178700535
87,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_86,0.7839440984551045,2.0158421252333,False,1.8176800227422205,1.8825249615260204,2.0124605780876217,1,1.9399107860335192,2.104505678571854
88,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_87,0.9926215543734984,2.1097813436015818,False,1.858608236358077,2.1914281292072104,1.8902482956784203,1,1.8371115880032662,2.109442289386728
89,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_88,1.2643079225025067,2.0128526731813188,False,1.7656189391984882,1.8653526986382691,2.086207853674337,1,2.1456427954822574,1.826926245879728
90,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_89,0.6288742813261194,2.096524911557696,False,1.6107405324027013,2.0742144112391125,2.0687560616401774,1,1.974626816822456,2.2452665151403473
91,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_90,1.2071855276577512,2.1569419145198148,False,1.8929927832791966,2.102527853316422,2.017293409642743,1,2.082346691086944,2.175801490648876
92,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_91,1.0050371865764312,2.039338627333162,False,1.9430623001930702,2.32499515528209,2.17958801686183,1,2.067964846977527,1.8696028072967423
93,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_92,0.9594287593820154,2.0805200228219425,False,2.104932156064651,1.9460529627814314,1.9626292467072097,1,1.9503131480877252,1.7830088102133768
94,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_93,1.1334583163294754,2.0473866244053847,False,1.6728347284990885,2.540526714874589,1.8649419955131339,1,2.120147960094393,1.9663006297155161
95,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_94,0.7078275503485971,2.228559750499096,False,2.025177771975029,2.1615574864528795,1.9190400115440487,1,1.7981215308375278,2.1358476178468737
96,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_95,1.039197063818187,1.9294680816075567,False,2.17899167356634,1.7855099255842735,1.6811871118674002,1,1.9820065419441908,2.1907966959279186
97,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_96,1.1686376962189398,2.1562465346164723,False,2.0033596892456553,2.1080253419388,2.056875997130955,1,2.072343307268121,2.071934683212653
98,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_97,0.8698752481769696,2.2449367412117427,False,1.7489155554672977,1.8779764770858183,2.020390146208087,1,2.0286411730619505,2.2996602161504636
99,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_98,1.0058218717619232,1.9378409780426895,False,1.935096209045077,1.7936204635407071,1.818242190010288,1,1.7405832710762297,2.2735552409479345
100,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:23,HH_99,0.9763118470732056,2.07924309929634,False,1.8639919393664244,2.2213104960158985,1.7887716360282955,1,1.967855653012429,1.824991973294451
101,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_0,0.562970389793531,2.0749297472501866,False,2.104010523902885,2.0852010303674313,1.856933117528793,1,1.8953785151217442,2.1952138213623957
102,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_1,0.9205662104021785,2.2423781631112316,False,2.031843595289337,2.0555752131663176,2.0750006925867686,1,2.0322121693804616,2.0348377736393646
103,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_2,1.0947966048706472,2.1995339618718233,False,2.247855273355899,2.122453664958203,2.040045830437824,1,2.150905324735621,1.8632743122307507
104,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_3,1.0608480465752812,2.2798308596907586,False,1.882113861157191,1.609740074708316,2.1567957957564574,1,2.3239840824201634,1.9984723465862995
105,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_4,1.0119356901992087,2.1568978057898214,False,2.0853038317016637,1.9203739253243057,1.9936232431093257,1,1.8816810424673882,1.9968389359883136
106,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_5,1.2713706653504975,2.044364735323248,False,1.516827236850287,1.833971792832497,2.114012967157736,1,1.9513055888578366,1.9915072479311386
107,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_6,1.0756659161720739,2.494891562596789,False,2.016934084603612,2.157713143731536,2.0853992786587856,1,1.913851142045405,1.9362806456649604
108,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_7,1.064423228046764,1.995379599734113,False,2.0436942110323826,2.1682281446747784,2.2919111943534043,1,2.087223440946717,1.8656649898241038
109,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_8,0.6832358436588064,1.8775278089476701,False,2.2445638643968775,1.540556191102914,1.6702049873643077,1,1.812851407325343,2.275874592953573
110,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_9,1.329015283022321,1.9330909125174944,False,1.7490468025492312,2.0126120947573125,2.0547753029883435,1,1.9742817369285748,2.2027543998816954
111,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_10,1.0880742766541653,1.8799340355773415,False,1.9676121536220712,1.8340462967944915,2.1001838879645294,1,2.374089084643262,1.997720093457646
112,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_11,0.9336047964408555,2.2585770781236194,False,2.1372590658621258,2.043108002392352,1.9496625611173426,1,1.7555528519678316,1.8245822450236364
113,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_12,1.1062674883105383,1.685630331887729,False,1.8718439417925157,2.0710946017733134,1.9516131748033376,1,2.274806797154257,1.6947283184099793
114,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_13,1.271427555923123,1.8975459640957404,False,1.9041089851057018,2.1419748463084107,2.264529052451324,1,2.095073706809081,2.1865462148961976
115,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_14,0.6913935749826903,1.7651810402424637,False,1.8971195832318248,1.958237012060451,2.153130005014346,1,2.5144751630515976,1.8415484754504536
116,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_15,0.7298712405257322,1.7142416148873916,False,2.212457874500744,2.3137833297442776,1.830963707786693,1,2.341222151934715,1.7677241275423858
117,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_16,0.9275932070173574,1.8528945659582343,False,1.9639874749224695,2.015579737694026,2.216022768502913,1,2.171949146806574,2.0291982405560285
118,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_17,0.8836471208325564,2.081970682029269,False,2.200892693608227,2.07915092585997,1.9188985880518143,1,1.7819433119050267,2.094264480188064
119,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_18,0.7166726859655582,2.095816494657903,False,1.9940553011903845,2.2996363468477057,2.245941608271386,1,2.4268448057998095,1.9050364855380442
120,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_19,1.2824938059275561,1.9819653161075759,False,2.45686672834621,2.286524275214422,2.1078378941166234,1,1.993826680455755,2.35654589105138
121,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_20,1.1200883906340808,2.1470541132470204,False,2.065606385716063,2.1974323485917924,1.9882093038825916,1,1.650702697962277,2.022623907744883
122,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_21,1.211016582155266,1.8734099237666284,False,2.0565220793680847,1.5943471217659546,2.450889429968074,1,2.0635358344964425,2.350641545356897
123,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_22,1.3498545930298893,2.296217395122445,False,1.900343478581138,1.9117660325369752,1.9618730779086428,1,1.913176738207739,2.148426073849012
124,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_23,1.00009511693867,2.047964358624697,False,2.337024870422419,2.1253654789133187,1.9024978937803587,1,1.868390586582944,2.18854035386608
125,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_24,0.8117627006855903,2.164704702113811,False,2.3052191595412648,2.064077906672704,1.9455558634565873,1,1.3498004214622443,2.112525739594226
126,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_25,1.0857459182101792,2.1136368357869086,False,2.0105040649001698,2.0778876197711984,1.9525357180365184,1,2.1606180865826103,1.7624780651859107
127,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:23,HH_26,0.8587480599648823,2.054925101282043,False,2.1660209652607727,2.1656828915787996,1.9676507359089341,1,2.0433715129687746,1.8459378203302572
