index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T14:05, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_0,0.7945723276340564,1.1337415915587736
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_1,1.1059188870773682,0.7083478507266646
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_2,1.0243741665343284,0.8729884102684762
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_3,0.8235880032592079,0.8202226880414498
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_4,0.880260745755656,1.0050192329104266
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_5,1.0870475755424132,1.178185598194049
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_6,0.7853340938660255,1.1577627035618558
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_7,0.919726746972804,1.0104835933431549
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_8,1.0592289238166137,0.9500553917335699
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:05,HH_9,0.9738450323013921,0.7698267875398976
11,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_0,0.7945723276340564,1.1337415915587736
12,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_1,1.1059188870773682,0.7083478507266646
13,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_2,1.0243741665343284,0.8729884102684762
14,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_3,0.8235880032592079,0.8202226880414498
15,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_4,0.880260745755656,1.0050192329104266
16,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_5,1.0870475755424132,1.178185598194049
17,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_6,0.7853340938660255,1.1577627035618558
18,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_7,0.919726746972804,1.0104835933431549
19,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_8,1.0592289238166137,0.9500553917335699
20,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:05,HH_9,0.9738450323013921,0.7698267875398976
21,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_0,0.7945723276340564,1.1337415915587736
22,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_1,1.1059188870773682,0.7083478507266646
23,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_2,1.0243741665343284,0.8729884102684762
24,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_3,0.8235880032592079,0.8202226880414498
25,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_4,0.880260745755656,1.0050192329104266
26,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_5,1.0870475755424132,1.178185598194049
27,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_6,0.7853340938660255,1.1577627035618558
28,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_7,0.919726746972804,1.0104835933431549
29,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:05,HH_8,1.0592289238166137,0.9500553917335699
