index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-20T11:18,CG_0,29.381017566953105,1.0263331382272527
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-20T11:18,CG_1,28.476513194429522,1.140017267726738
