index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T16:24, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_0,1.1700580550533919,1.875844580276585
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_1,0.7368907864863984,1.71093242049256
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_2,0.9532330052780413,2.0634685746688803
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_3,1.0018760353244134,2.0069326773548393
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_4,1.1046282012543025,2.389548746690927
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_5,0.8395533499685713,2.3142240283700035
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_6,1.1649667636018979,1.9609022362603836
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_7,0.9282637664666435,1.7281753769964523
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_8,1.318935979175545,2.031477720050579
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_9,0.6586896328144065,2.0218310541454434
11,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_10,0.6971262351678502,2.1364757042573395
12,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_11,0.9263733107527965,1.90266200433218
13,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_12,0.7332196693384772,1.935760697054132
14,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_13,0.8416221272999257,1.9266936298597683
15,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_14,0.9484058942481539,2.006445951056376
16,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_15,0.6213293486402478,2.0294991157497693
17,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_16,1.0685138869629123,2.017151742568049
18,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_17,1.1319827947738983,1.804618838407348
19,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_18,0.8493915601439563,1.7951006743615254
20,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_19,1.1172118921585112,2.166637627836834
21,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_20,1.0221585360051546,2.0800085847281444
22,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_21,1.024044244420637,2.264407680388293
23,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_22,0.6625054996294245,2.4430152111142025
24,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:24,HH_23,0.8761969346212626,1.764300688620912
