index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T16:27, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-13T16:27,CG_1,29.950710777011388,0.9117073735680219
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-13T16:27,CG_0,29.573325736268316,0.7116469937068723
