index_no,model,simulation,scenario,run,step,time,agent_name,ammount
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,Ba_1,30.630840949916973
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,Ba_0,29.050878570270758
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,Ba_1,30.630840949916973
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,Ba_0,29.050878570270758
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,Ba_1,30.630840949916973
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,Ba_0,29.050878570270758
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,Ba_1,30.630840949916973
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,Ba_0,29.050878570270758
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,Ba_1,30.630840949916973
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,Ba_0,29.050878570270758
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,Ba_1,30.630840949916973
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,Ba_0,29.050878570270758
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,Ba_1,30.630840949916973
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,Ba_0,29.050878570270758
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,Ba_1,30.630840949916973
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,Ba_0,29.050878570270758
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,Ba_1,30.630840949916973
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,Ba_0,29.050878570270758
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,Ba_1,30.630840949916973
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:25,Ba_0,29.050878570270758
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:25,Ba_1,30.630840949916973
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:25,Ba_0,29.050878570270758
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:25,Ba_1,30.630840949916973
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:25,Ba_0,29.050878570270758
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:25,Ba_1,30.630840949916973
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:25,Ba_0,29.050878570270758
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:25,Ba_1,30.630840949916973
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:25,Ba_0,29.050878570270758
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:25,Ba_1,30.630840949916973
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:25,Ba_0,29.050878570270758
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:25,Ba_1,30.630840949916973
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:25,Ba_0,29.050878570270758
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:25,Ba_1,30.630840949916973
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:25,Ba_0,29.050878570270758
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:25,Ba_1,30.630840949916973
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T15:25,Ba_0,29.050878570270758
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T15:25,Ba_1,30.630840949916973
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T15:25,Ba_0,29.050878570270758
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T15:25,Ba_1,30.630840949916973
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T15:25,Ba_0,29.050878570270758
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T15:25,Ba_1,30.630840949916973
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T15:25,Ba_0,29.050878570270758
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T15:25,Ba_1,30.630840949916973
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T15:25,Ba_0,29.050878570270758
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T15:25,Ba_1,30.630840949916973
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T15:25,Ba_0,29.050878570270758
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T15:25,Ba_1,30.630840949916973
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T15:25,Ba_0,29.050878570270758
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T15:25,Ba_1,30.630840949916973
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T15:25,Ba_0,29.050878570270758
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T15:25,Ba_1,30.630840949916973
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T15:25,Ba_0,29.050878570270758
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T15:25,Ba_1,30.630840949916973
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T15:25,Ba_0,29.050878570270758
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T15:25,Ba_1,30.630840949916973
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T15:25,Ba_0,29.050878570270758
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T15:25,Ba_1,30.630840949916973
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T15:25,Ba_0,29.050878570270758
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T15:25,Ba_1,30.630840949916973
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T15:25,Ba_0,29.050878570270758
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T15:25,Ba_1,30.630840949916973
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T15:25,Ba_0,29.050878570270758
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T15:25,Ba_1,30.630840949916973
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T15:25,Ba_0,29.050878570270758
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T15:25,Ba_1,30.630840949916973
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T15:25,Ba_0,29.050878570270758
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T15:25,Ba_1,30.630840949916973
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T15:25,Ba_0,29.050878570270758
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T15:25,Ba_1,30.630840949916973
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T15:25,Ba_0,29.050878570270758
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T15:25,Ba_1,30.630840949916973
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T15:25,Ba_0,29.050878570270758
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T15:25,Ba_1,30.630840949916973
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T15:25,Ba_0,29.050878570270758
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T15:25,Ba_1,30.630840949916973
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T15:25,Ba_0,29.050878570270758
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T15:25,Ba_1,30.630840949916973
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T15:25,Ba_0,29.050878570270758
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T15:25,Ba_1,30.630840949916973
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T15:25,Ba_0,29.050878570270758
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T15:25,Ba_1,30.630840949916973
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T15:25,Ba_0,29.050878570270758
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T15:25,Ba_1,30.630840949916973
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T15:25,Ba_0,29.050878570270758
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T15:25,Ba_1,30.630840949916973
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T15:25,Ba_0,29.050878570270758
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T15:25,Ba_1,30.630840949916973
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T15:25,Ba_0,29.050878570270758
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T15:25,Ba_1,30.630840949916973
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T15:25,Ba_0,29.050878570270758
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T15:25,Ba_1,30.630840949916973
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T15:25,Ba_0,29.050878570270758
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T15:25,Ba_1,30.630840949916973
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T15:25,Ba_0,29.050878570270758
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T15:25,Ba_1,30.630840949916973
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T15:25,Ba_0,29.050878570270758
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T15:25,Ba_1,30.630840949916973
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T15:25,Ba_0,29.050878570270758
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T15:25,Ba_1,30.630840949916973
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T15:25,Ba_0,29.050878570270758
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T15:25,Ba_1,30.630840949916973
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T15:25,Ba_0,29.050878570270758
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T15:25,Ba_1,30.630840949916973
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T15:25,Ba_0,29.050878570270758
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T15:25,Ba_1,30.630840949916973
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T15:25,Ba_0,29.050878570270758
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T15:25,Ba_1,30.630840949916973
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T15:25,Ba_0,29.050878570270758
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T15:25,Ba_1,30.630840949916973
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T15:25,Ba_0,29.050878570270758
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T15:25,Ba_1,30.630840949916973
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T15:25,Ba_0,29.050878570270758
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T15:25,Ba_1,30.630840949916973
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T15:25,Ba_0,29.050878570270758
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T15:25,Ba_1,30.630840949916973
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T15:25,Ba_0,29.050878570270758
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T15:25,Ba_1,30.630840949916973
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T15:25,Ba_0,29.050878570270758
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T15:25,Ba_1,30.630840949916973
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T15:25,Ba_0,29.050878570270758
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T15:25,Ba_1,30.630840949916973
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T15:25,Ba_0,29.050878570270758
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T15:25,Ba_1,30.630840949916973
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T15:25,Ba_0,29.050878570270758
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T15:25,Ba_1,30.630840949916973
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T15:25,Ba_0,29.050878570270758
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T15:25,Ba_1,30.630840949916973
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T15:25,Ba_0,29.050878570270758
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T15:25,Ba_1,30.630840949916973
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T15:25,Ba_0,29.050878570270758
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T15:25,Ba_1,30.630840949916973
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T15:25,Ba_0,29.050878570270758
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T15:25,Ba_1,30.630840949916973
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T15:25,Ba_0,29.050878570270758
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T15:25,Ba_1,30.630840949916973
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T15:25,Ba_0,29.050878570270758
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T15:25,Ba_1,30.630840949916973
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T15:25,Ba_0,29.050878570270758
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T15:25,Ba_1,30.630840949916973
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T15:25,Ba_0,29.050878570270758
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T15:25,Ba_1,30.630840949916973
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T15:25,Ba_0,29.050878570270758
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T15:25,Ba_1,30.630840949916973
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T15:25,Ba_0,29.050878570270758
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T15:25,Ba_1,30.630840949916973
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T15:25,Ba_0,29.050878570270758
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T15:25,Ba_1,30.630840949916973
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T15:25,Ba_0,29.050878570270758
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T15:25,Ba_1,30.630840949916973
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T15:25,Ba_0,29.050878570270758
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T15:25,Ba_1,30.630840949916973
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T15:25,Ba_0,29.050878570270758
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T15:25,Ba_1,30.630840949916973
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T15:25,Ba_0,29.050878570270758
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T15:25,Ba_1,30.630840949916973
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T15:25,Ba_0,29.050878570270758
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T15:25,Ba_1,30.630840949916973
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T15:25,Ba_0,29.050878570270758
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T15:25,Ba_1,30.630840949916973
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T15:25,Ba_0,29.050878570270758
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T15:25,Ba_1,30.630840949916973
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T15:25,Ba_0,29.050878570270758
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T15:25,Ba_1,30.630840949916973
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T15:25,Ba_0,29.050878570270758
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T15:25,Ba_1,30.630840949916973
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T15:25,Ba_0,29.050878570270758
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T15:25,Ba_1,30.630840949916973
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T15:25,Ba_0,29.050878570270758
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T15:25,Ba_1,30.630840949916973
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T15:25,Ba_0,29.050878570270758
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T15:25,Ba_1,30.630840949916973
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T15:25,Ba_0,29.050878570270758
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T15:25,Ba_1,30.630840949916973
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T15:25,Ba_0,29.050878570270758
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T15:25,Ba_1,30.630840949916973
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T15:25,Ba_0,29.050878570270758
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T15:25,Ba_1,30.630840949916973
