index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-20T10:41, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-20T10:41,CG_1,29.64261479688366,0.7439163214452791
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-20T10:41,CG_0,30.196764489849546,1.017054148964993
