index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T14:34, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
2,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
3,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
4,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
5,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
6,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
7,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
8,macro_Caiani,macro_Caiani,Scenario1,1,2,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
9,macro_Caiani,macro_Caiani,Scenario1,1,3,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
10,macro_Caiani,macro_Caiani,Scenario1,1,4,2020-01-13T14:34,CG_0,199.08276915489063,1.112002722459452
11,macro_Caiani,macro_Caiani,Scenario2,0,0,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
12,macro_Caiani,macro_Caiani,Scenario2,0,1,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
13,macro_Caiani,macro_Caiani,Scenario2,0,2,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
14,macro_Caiani,macro_Caiani,Scenario2,0,3,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
15,macro_Caiani,macro_Caiani,Scenario2,0,4,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
16,macro_Caiani,macro_Caiani,Scenario2,1,0,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
17,macro_Caiani,macro_Caiani,Scenario2,1,1,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
18,macro_Caiani,macro_Caiani,Scenario2,1,2,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
19,macro_Caiani,macro_Caiani,Scenario2,1,3,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
20,macro_Caiani,macro_Caiani,Scenario2,1,4,2020-01-13T14:34,CG_0,10.115303849253104,1.3664284009781675
