index_no,model,simulation,scenario,run,step,time,agent_name,ammount
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:27,Ba_0,27.953650470785735
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:27,Ba_1,29.9769108856957
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:27,Ba_0,27.953650470785735
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:27,Ba_1,29.9769108856957
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:27,Ba_0,27.953650470785735
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:27,Ba_1,29.9769108856957
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:27,Ba_0,27.953650470785735
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:27,Ba_1,29.9769108856957
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:27,Ba_0,27.953650470785735
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:27,Ba_1,29.9769108856957
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:27,Ba_0,27.953650470785735
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:27,Ba_1,29.9769108856957
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:27,Ba_0,27.953650470785735
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:27,Ba_1,29.9769108856957
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:27,Ba_0,27.953650470785735
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:27,Ba_1,29.9769108856957
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:27,Ba_0,27.953650470785735
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:27,Ba_1,29.9769108856957
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:27,Ba_0,27.953650470785735
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:27,Ba_1,29.9769108856957
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:27,Ba_0,27.953650470785735
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:27,Ba_1,29.9769108856957
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T15:27,Ba_0,27.953650470785735
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-31T15:27,Ba_1,29.9769108856957
61,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T15:27,Ba_0,27.953650470785735
62,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-01-31T15:27,Ba_1,29.9769108856957
63,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T15:27,Ba_0,27.953650470785735
64,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-01-31T15:27,Ba_1,29.9769108856957
65,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T15:27,Ba_0,27.953650470785735
66,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-01-31T15:27,Ba_1,29.9769108856957
67,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T15:27,Ba_0,27.953650470785735
68,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-01-31T15:27,Ba_1,29.9769108856957
69,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T15:27,Ba_0,27.953650470785735
70,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-01-31T15:27,Ba_1,29.9769108856957
71,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T15:27,Ba_0,27.953650470785735
72,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-01-31T15:27,Ba_1,29.9769108856957
73,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T15:27,Ba_0,27.953650470785735
74,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-01-31T15:27,Ba_1,29.9769108856957
75,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T15:27,Ba_0,27.953650470785735
76,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-01-31T15:27,Ba_1,29.9769108856957
77,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T15:27,Ba_0,27.953650470785735
78,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-01-31T15:27,Ba_1,29.9769108856957
79,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T15:27,Ba_0,27.953650470785735
80,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-01-31T15:27,Ba_1,29.9769108856957
81,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T15:27,Ba_0,27.953650470785735
82,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-01-31T15:27,Ba_1,29.9769108856957
83,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T15:27,Ba_0,27.953650470785735
84,macro_Caiani,macro_Caiani,Scenario1,0,41,2020-01-31T15:27,Ba_1,29.9769108856957
85,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T15:27,Ba_0,27.953650470785735
86,macro_Caiani,macro_Caiani,Scenario1,0,42,2020-01-31T15:27,Ba_1,29.9769108856957
87,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T15:27,Ba_0,27.953650470785735
88,macro_Caiani,macro_Caiani,Scenario1,0,43,2020-01-31T15:27,Ba_1,29.9769108856957
89,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T15:27,Ba_0,27.953650470785735
90,macro_Caiani,macro_Caiani,Scenario1,0,44,2020-01-31T15:27,Ba_1,29.9769108856957
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T15:27,Ba_0,27.953650470785735
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-01-31T15:27,Ba_1,29.9769108856957
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T15:27,Ba_0,27.953650470785735
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-01-31T15:27,Ba_1,29.9769108856957
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T15:27,Ba_0,27.953650470785735
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-01-31T15:27,Ba_1,29.9769108856957
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T15:27,Ba_0,27.953650470785735
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-01-31T15:27,Ba_1,29.9769108856957
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T15:27,Ba_0,27.953650470785735
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-01-31T15:27,Ba_1,29.9769108856957
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T15:27,Ba_0,27.953650470785735
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-01-31T15:27,Ba_1,29.9769108856957
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T15:27,Ba_0,27.953650470785735
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-01-31T15:27,Ba_1,29.9769108856957
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T15:27,Ba_0,27.953650470785735
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-01-31T15:27,Ba_1,29.9769108856957
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T15:27,Ba_0,27.953650470785735
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-01-31T15:27,Ba_1,29.9769108856957
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T15:27,Ba_0,27.953650470785735
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-01-31T15:27,Ba_1,29.9769108856957
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T15:27,Ba_0,27.953650470785735
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-01-31T15:27,Ba_1,29.9769108856957
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T15:27,Ba_0,27.953650470785735
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-01-31T15:27,Ba_1,29.9769108856957
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T15:27,Ba_0,27.953650470785735
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-01-31T15:27,Ba_1,29.9769108856957
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T15:27,Ba_0,27.953650470785735
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-01-31T15:27,Ba_1,29.9769108856957
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T15:27,Ba_0,27.953650470785735
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-01-31T15:27,Ba_1,29.9769108856957
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T15:27,Ba_0,27.953650470785735
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-01-31T15:27,Ba_1,29.9769108856957
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T15:27,Ba_0,27.953650470785735
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-01-31T15:27,Ba_1,29.9769108856957
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T15:27,Ba_0,27.953650470785735
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-01-31T15:27,Ba_1,29.9769108856957
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T15:27,Ba_0,27.953650470785735
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-01-31T15:27,Ba_1,29.9769108856957
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T15:27,Ba_0,27.953650470785735
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-01-31T15:27,Ba_1,29.9769108856957
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T15:27,Ba_0,27.953650470785735
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-01-31T15:27,Ba_1,29.9769108856957
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T15:27,Ba_0,27.953650470785735
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-01-31T15:27,Ba_1,29.9769108856957
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T15:27,Ba_0,27.953650470785735
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-01-31T15:27,Ba_1,29.9769108856957
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T15:27,Ba_0,27.953650470785735
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-01-31T15:27,Ba_1,29.9769108856957
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T15:27,Ba_0,27.953650470785735
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-01-31T15:27,Ba_1,29.9769108856957
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T15:27,Ba_0,27.953650470785735
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-01-31T15:27,Ba_1,29.9769108856957
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T15:27,Ba_0,27.953650470785735
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-01-31T15:27,Ba_1,29.9769108856957
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T15:27,Ba_0,27.953650470785735
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-01-31T15:27,Ba_1,29.9769108856957
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T15:27,Ba_0,27.953650470785735
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-01-31T15:27,Ba_1,29.9769108856957
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T15:27,Ba_0,27.953650470785735
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-01-31T15:27,Ba_1,29.9769108856957
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T15:27,Ba_0,27.953650470785735
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-01-31T15:27,Ba_1,29.9769108856957
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T15:27,Ba_0,27.953650470785735
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-01-31T15:27,Ba_1,29.9769108856957
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T15:27,Ba_0,27.953650470785735
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-01-31T15:27,Ba_1,29.9769108856957
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T15:27,Ba_0,27.953650470785735
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-01-31T15:27,Ba_1,29.9769108856957
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T15:27,Ba_0,27.953650470785735
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-01-31T15:27,Ba_1,29.9769108856957
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T15:27,Ba_0,27.953650470785735
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-01-31T15:27,Ba_1,29.9769108856957
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T15:27,Ba_0,27.953650470785735
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-01-31T15:27,Ba_1,29.9769108856957
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T15:27,Ba_0,27.953650470785735
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-01-31T15:27,Ba_1,29.9769108856957
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T15:27,Ba_0,27.953650470785735
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-01-31T15:27,Ba_1,29.9769108856957
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T15:27,Ba_0,27.953650470785735
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-01-31T15:27,Ba_1,29.9769108856957
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T15:27,Ba_0,27.953650470785735
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-31T15:27,Ba_1,29.9769108856957
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T15:27,Ba_0,27.953650470785735
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-31T15:27,Ba_1,29.9769108856957
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T15:27,Ba_0,27.953650470785735
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-31T15:27,Ba_1,29.9769108856957
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T15:27,Ba_0,27.953650470785735
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-01-31T15:27,Ba_1,29.9769108856957
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T15:27,Ba_0,27.953650470785735
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-01-31T15:27,Ba_1,29.9769108856957
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T15:27,Ba_0,27.953650470785735
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-01-31T15:27,Ba_1,29.9769108856957
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T15:27,Ba_0,27.953650470785735
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-01-31T15:27,Ba_1,29.9769108856957
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T15:27,Ba_0,27.953650470785735
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-01-31T15:27,Ba_1,29.9769108856957
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T15:27,Ba_0,27.953650470785735
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-01-31T15:27,Ba_1,29.9769108856957
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T15:27,Ba_0,27.953650470785735
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-01-31T15:27,Ba_1,29.9769108856957
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T15:27,Ba_0,27.953650470785735
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-01-31T15:27,Ba_1,29.9769108856957
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T15:27,Ba_0,27.953650470785735
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-01-31T15:27,Ba_1,29.9769108856957
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T15:27,Ba_0,27.953650470785735
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-01-31T15:27,Ba_1,29.9769108856957
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T15:27,Ba_0,27.953650470785735
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-01-31T15:27,Ba_1,29.9769108856957
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T15:27,Ba_0,27.953650470785735
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-01-31T15:27,Ba_1,29.9769108856957
