index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-15T12:28, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T12:28,CG_0,30.08698241567899,0.9965266220730814
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-15T12:28,CG_1,28.424020643133872,1.3136426505495933
