index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-20T10:41, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_0,1.1450666241175549,1.9554966817251134
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_1,1.2494465302659017,2.195409004209761
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_2,1.1853556467087822,2.346083745678522
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_3,1.1980423509241747,2.4248179889979253
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_4,0.7012103461973754,2.2997250415820334
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_5,0.9793667036206674,2.19279678950767
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_6,0.7033211186335524,1.690497633836832
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_7,1.3667577637314625,2.281208779635513
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_8,1.3891785194095718,1.8908009398299797
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_9,0.7826330410725525,2.1206955132460954
11,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_10,1.027861132685928,2.1245571867427144
12,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_11,0.7203291580365048,2.035880307499241
13,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_12,1.1639426798848818,2.2453253995128213
14,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_13,0.9545710547072718,2.103499002150239
15,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_14,0.9970573418125899,2.16173920925206
16,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_15,0.9490963279321419,2.0163699785866385
17,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_16,0.9565448587705752,2.0846450593312493
18,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_17,1.137243408018263,2.0568655451311124
19,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_18,0.6802085931984196,1.847398582783196
20,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_19,1.141883369415432,2.2180174768258984
21,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_20,0.955547644889965,2.0878298271364333
22,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_21,0.9142157701320144,1.7331571515129007
23,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_22,0.7456331652712667,1.8475913872957432
24,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_23,1.130578692213038,2.0955129281326617
25,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_24,0.6063384087338024,1.6164789099886228
26,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_25,0.7665769789177161,2.196356532160255
27,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_26,1.2215789847669418,2.08312328391073
28,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_27,1.0670608496052294,2.2419050629696486
29,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_28,0.7899052757169583,2.094807169823565
30,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_29,1.092865491424479,1.6054018511548345
31,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_30,0.7504675198356201,2.301320364598935
32,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_31,0.5749323814676282,1.9689733138521872
33,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_32,0.8707179417689294,1.9324166575749206
34,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_33,0.9950789351312856,2.080380064488261
35,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_34,0.8019724884896324,2.2655137681286615
36,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_35,0.7955580437964515,1.7781033255147578
37,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_36,0.7555003694336759,2.060267435354186
38,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_37,1.1938986017985351,1.6763627515821966
39,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_38,1.2305889732944746,1.7018272122254006
40,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_39,0.9617675317197214,1.9833916225036041
41,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_40,0.8966637441811532,1.9782920242644884
42,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_41,0.9997210758864908,2.212974998954696
43,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_42,0.7501662806619048,1.990806827145385
44,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_43,0.9584044703573473,1.6253741021134496
45,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_44,0.8472948399152841,1.864761316253756
46,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_45,0.9052842338391786,2.4178957571484974
47,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_46,0.9999002765866511,2.262144473426358
48,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_47,1.228706699660834,2.098174962063296
49,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-20T10:41,HH_48,0.9448459848553591,2.3498926761255765
