index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T14:28, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
2,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
3,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
4,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
5,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
6,macro_Caiani,macro_Caiani,Scenario1,1,0,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
7,macro_Caiani,macro_Caiani,Scenario1,1,1,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
8,macro_Caiani,macro_Caiani,Scenario1,1,2,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
9,macro_Caiani,macro_Caiani,Scenario1,1,3,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
10,macro_Caiani,macro_Caiani,Scenario1,1,4,2020-01-13T14:28,CG_0,200.2063950239377,0.9624479188493525
11,macro_Caiani,macro_Caiani,Scenario2,0,0,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
12,macro_Caiani,macro_Caiani,Scenario2,0,1,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
13,macro_Caiani,macro_Caiani,Scenario2,0,2,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
14,macro_Caiani,macro_Caiani,Scenario2,0,3,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
15,macro_Caiani,macro_Caiani,Scenario2,0,4,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
16,macro_Caiani,macro_Caiani,Scenario2,1,0,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
17,macro_Caiani,macro_Caiani,Scenario2,1,1,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
18,macro_Caiani,macro_Caiani,Scenario2,1,2,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
19,macro_Caiani,macro_Caiani,Scenario2,1,3,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
20,macro_Caiani,macro_Caiani,Scenario2,1,4,2020-01-13T14:28,CG_0,11.00533361813916,0.6100749857748164
