index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-15T12:28, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_0,0.8473427045228551,1.5839312045346234
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_1,0.9238069202922607,1.8806214771383645
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_2,0.6261422902497523,2.1253097264653595
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_3,1.2947937384425352,2.0403835323120254
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_4,1.2437100823331058,2.1286384323151104
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_5,0.8165798710849057,2.1440419758736415
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_6,1.3254298775104307,1.8004915495052654
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_7,1.0796342463829658,1.6635204829665515
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_8,0.7531745179067315,2.0139282919575225
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_9,0.7786779949564586,1.4901161136199774
11,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_10,1.2485031779132583,2.2075652729020616
12,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_11,1.1793424074712386,1.7600589371877464
13,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_12,1.0926893817464858,2.1909831799498725
14,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_13,0.9462246187000839,2.1203741961839455
15,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_14,0.6254747840355508,2.0290473016073696
16,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_15,1.2160313624018069,2.161082797650743
17,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_16,0.9259241217937959,1.956310731152534
18,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_17,0.8051657651292651,2.051098974576478
19,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_18,0.6681211834579167,2.0223842739710896
20,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_19,1.0007537257208443,1.7890908829297567
21,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_20,1.0501245439596874,2.049557350249341
22,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_21,1.2286189943214854,1.9491947801664398
23,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_22,1.1850839338291648,1.8280416781907824
24,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_23,1.213228900169522,2.484822841091339
25,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_24,1.1457623747504264,2.1451700471524275
26,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_25,1.2062467015512457,2.081881606321696
27,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_26,1.0097284207809394,1.985667732108017
28,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_27,0.7841209515513148,2.0430945626635886
29,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_28,1.0980900136199958,1.8699142113606835
30,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_29,1.2396556717860063,2.044088839905102
31,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_30,1.120605574914979,1.7068438857102317
32,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_31,1.050270857956821,2.0501415154064477
33,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_32,0.8563930589649715,2.1574587555121445
34,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_33,1.2326356123703797,2.070808910183653
35,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_34,0.856191329212045,1.9237152352502298
36,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_35,1.0461694282458434,1.8625216133688194
37,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_36,1.178205637989095,1.9974235535715357
38,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_37,1.039575849512349,1.9697866286433505
39,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_38,1.2353046162408494,1.9526045288119496
40,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_39,1.2130102017628392,1.9339534867294603
41,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_40,0.9401767430087492,1.9530891155630963
42,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_41,0.8576068265228707,2.0687348905101697
43,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_42,0.8722114975776887,1.543524052798634
44,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_43,1.0525589698993327,1.9587634997870984
45,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_44,0.8527303835964273,1.8677742834882511
46,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_45,1.432524009791324,1.9856921685245668
47,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_46,0.9128304479914962,2.07628020416442
48,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-15T12:28,HH_47,1.3159634221747505,2.2139840289263106
