index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-13T14:27, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_0,0.9156314665145382,0.5573816232750424
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_1,0.9020161269226207,1.3080276035625313
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_2,1.3803518244870927,1.0571405917210517
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_3,1.0727501951295573,0.9665800948897603
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_4,0.9565158299443759,1.2102569256922782
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_5,1.261542344994779,1.3739552623927471
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_6,0.9128007403454679,0.7971431071780086
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_7,1.2573423084853934,1.1189087301163312
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_8,0.8721396670598616,1.3306941577704812
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-13T14:27,HH_9,1.0805043169201793,0.5276190160081796
11,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:27,HH_0,0.9156314665145382,0.5573816232750424
12,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:27,HH_1,0.9020161269226207,1.3080276035625313
13,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:27,HH_2,1.3803518244870927,1.0571405917210517
14,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:27,HH_3,1.0727501951295573,0.9665800948897603
15,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-13T14:27,HH_4,0.9565158299443759,1.2102569256922782
