index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-04T12:35, ,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_0,0.9792891717745883,1.0470533807702933
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_1,1.1602532418118208,0.5614985149202079
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_2,0.9655927797805302,0.9297677666727033
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_3,1.0305082228313907,1.5598900433222576
5,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_4,1.063216911998704,0.6303932882162071
6,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_5,0.8625422622087985,1.2851406941639918
7,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_6,0.7743068402762034,0.5519855954162013
8,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_7,0.8533671702902331,0.9349771736688036
9,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_8,0.7648906850103054,0.6165145875611
10,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-04T12:35,HH_9,0.646508554928582,1.2397312541084324
11,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_0,0.9792891717745883,1.0470533807702933
12,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_1,1.1602532418118208,0.5614985149202079
13,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_2,0.9655927797805302,0.9297677666727033
14,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_3,1.0305082228313907,1.5598900433222576
15,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_4,1.063216911998704,0.6303932882162071
16,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_5,0.8625422622087985,1.2851406941639918
17,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_6,0.7743068402762034,0.5519855954162013
18,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_7,0.8533671702902331,0.9349771736688036
19,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_8,0.7648906850103054,0.6165145875611
20,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-04T12:35,HH_9,0.646508554928582,1.2397312541084324
21,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-04T12:35,HH_0,0.9792891717745883,1.0470533807702933
22,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-04T12:35,HH_1,1.1602532418118208,0.5614985149202079
23,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-04T12:35,HH_2,0.9655927797805302,0.9297677666727033
